,timestamp,length,ra
0,2025-05-07 19:03:17.381055,38,f0:57:a6:a6:b6:b6
1,2025-05-07 19:03:17.381153,38,f0:57:a6:a6:b6:b6
2,2025-05-07 19:03:17.419751,38,f0:57:a6:a6:b6:b6
3,2025-05-07 19:03:17.419903,80,f0:57:a6:a6:b6:b6
4,2025-05-07 19:03:17.475797,38,f0:57:a6:a6:b6:b6
5,2025-05-07 19:03:17.475894,38,f0:57:a6:a6:b6:b6
6,2025-05-07 19:03:17.522065,38,f0:57:a6:a6:b6:b6
7,2025-05-07 19:03:17.522163,38,f0:57:a6:a6:b6:b6
8,2025-05-07 19:03:17.704289,38,f0:57:a6:a6:b6:b6
9,2025-05-07 19:03:17.704387,38,f0:57:a6:a6:b6:b6
10,2025-05-07 19:03:17.709759,38,f0:57:a6:a6:b6:b6
11,2025-05-07 19:03:17.710080,80,f0:57:a6:a6:b6:b6
12,2025-05-07 19:03:17.798836,38,f0:57:a6:a6:b6:b6
13,2025-05-07 19:03:17.798933,38,f0:57:a6:a6:b6:b6
14,2025-05-07 19:03:17.838221,38,f0:57:a6:a6:b6:b6
15,2025-05-07 19:03:17.838318,38,f0:57:a6:a6:b6:b6
16,2025-05-07 19:03:17.873161,38,f0:57:a6:a6:b6:b6
17,2025-05-07 19:03:17.873259,38,f0:57:a6:a6:b6:b6
18,2025-05-07 19:03:17.873613,38,f0:57:a6:a6:b6:b6
19,2025-05-07 19:03:17.874336,38,f0:57:a6:a6:b6:b6
20,2025-05-07 19:03:17.875035,38,f0:57:a6:a6:b6:b6
21,2025-05-07 19:03:17.875649,38,f0:57:a6:a6:b6:b6
22,2025-05-07 19:03:17.876054,80,f0:57:a6:a6:b6:b6
23,2025-05-07 19:03:17.877296,38,f0:57:a6:a6:b6:b6
24,2025-05-07 19:03:17.877617,80,f0:57:a6:a6:b6:b6
25,2025-05-07 19:03:17.897239,38,f0:57:a6:a6:b6:b6
26,2025-05-07 19:03:17.897338,38,f0:57:a6:a6:b6:b6
27,2025-05-07 19:03:17.913072,38,f0:57:a6:a6:b6:b6
28,2025-05-07 19:03:17.913177,38,f0:57:a6:a6:b6:b6
29,2025-05-07 19:03:17.913526,38,f0:57:a6:a6:b6:b6
30,2025-05-07 19:03:17.913624,38,f0:57:a6:a6:b6:b6
31,2025-05-07 19:03:17.919592,38,f0:57:a6:a6:b6:b6
32,2025-05-07 19:03:17.919920,80,f0:57:a6:a6:b6:b6
33,2025-05-07 19:03:17.922606,38,f0:57:a6:a6:b6:b6
34,2025-05-07 19:03:17.922862,38,f0:57:a6:a6:b6:b6
35,2025-05-07 19:03:17.923058,38,f0:57:a6:a6:b6:b6
36,2025-05-07 19:03:17.923156,38,f0:57:a6:a6:b6:b6
37,2025-05-07 19:03:17.927572,38,f0:57:a6:a6:b6:b6
38,2025-05-07 19:03:17.927670,38,f0:57:a6:a6:b6:b6
39,2025-05-07 19:03:17.933443,38,f0:57:a6:a6:b6:b6
40,2025-05-07 19:03:17.940009,38,f0:57:a6:a6:b6:b6
41,2025-05-07 19:03:17.940380,38,f0:57:a6:a6:b6:b6
42,2025-05-07 19:03:17.940734,38,f0:57:a6:a6:b6:b6
43,2025-05-07 19:03:17.944330,38,f0:57:a6:a6:b6:b6
44,2025-05-07 19:03:17.944428,38,f0:57:a6:a6:b6:b6
45,2025-05-07 19:03:17.944622,38,f0:57:a6:a6:b6:b6
46,2025-05-07 19:03:17.945565,80,f0:57:a6:a6:b6:b6
47,2025-05-07 19:03:17.950376,38,f0:57:a6:a6:b6:b6
48,2025-05-07 19:03:17.950687,80,f0:57:a6:a6:b6:b6
49,2025-05-07 19:03:17.956492,38,f0:57:a6:a6:b6:b6
50,2025-05-07 19:03:17.956578,38,f0:57:a6:a6:b6:b6
51,2025-05-07 19:03:17.959913,38,f0:57:a6:a6:b6:b6
52,2025-05-07 19:03:17.959998,38,f0:57:a6:a6:b6:b6
53,2025-05-07 19:03:17.975185,38,f0:57:a6:a6:b6:b6
54,2025-05-07 19:03:17.975526,38,f0:57:a6:a6:b6:b6
55,2025-05-07 19:03:17.975836,38,f0:57:a6:a6:b6:b6
56,2025-05-07 19:03:17.975921,38,f0:57:a6:a6:b6:b6
57,2025-05-07 19:03:17.977755,38,f0:57:a6:a6:b6:b6
58,2025-05-07 19:03:17.978025,80,f0:57:a6:a6:b6:b6
59,2025-05-07 19:03:17.998158,38,f0:57:a6:a6:b6:b6
60,2025-05-07 19:03:17.998243,38,f0:57:a6:a6:b6:b6
61,2025-05-07 19:03:18.005360,38,f0:57:a6:a6:b6:b6
62,2025-05-07 19:03:18.005831,38,f0:57:a6:a6:b6:b6
63,2025-05-07 19:03:18.006177,38,f0:57:a6:a6:b6:b6
64,2025-05-07 19:03:18.006348,38,f0:57:a6:a6:b6:b6
65,2025-05-07 19:03:18.006432,38,f0:57:a6:a6:b6:b6
66,2025-05-07 19:03:18.007665,38,f0:57:a6:a6:b6:b6
67,2025-05-07 19:03:18.007750,38,f0:57:a6:a6:b6:b6
68,2025-05-07 19:03:18.009050,38,f0:57:a6:a6:b6:b6
69,2025-05-07 19:03:18.009136,38,f0:57:a6:a6:b6:b6
70,2025-05-07 19:03:18.010631,38,f0:57:a6:a6:b6:b6
71,2025-05-07 19:03:18.010904,80,f0:57:a6:a6:b6:b6
72,2025-05-07 19:03:18.011211,38,f0:57:a6:a6:b6:b6
73,2025-05-07 19:03:18.011345,80,f0:57:a6:a6:b6:b6
74,2025-05-07 19:03:18.011517,38,f0:57:a6:a6:b6:b6
75,2025-05-07 19:03:18.011652,80,f0:57:a6:a6:b6:b6
76,2025-05-07 19:03:18.014888,80,f0:57:a6:a6:b6:b6
77,2025-05-07 19:03:18.030871,38,f0:57:a6:a6:b6:b6
78,2025-05-07 19:03:18.031329,80,f0:57:a6:a6:b6:b6
79,2025-05-07 19:03:18.037983,38,f0:57:a6:a6:b6:b6
80,2025-05-07 19:03:18.038289,80,f0:57:a6:a6:b6:b6
81,2025-05-07 19:03:18.038630,38,f0:57:a6:a6:b6:b6
82,2025-05-07 19:03:18.039030,80,f0:57:a6:a6:b6:b6
83,2025-05-07 19:03:18.039338,38,f0:57:a6:a6:b6:b6
84,2025-05-07 19:03:18.039473,80,f0:57:a6:a6:b6:b6
85,2025-05-07 19:03:18.043156,38,f0:57:a6:a6:b6:b6
86,2025-05-07 19:03:18.043241,38,f0:57:a6:a6:b6:b6
87,2025-05-07 19:03:18.062987,38,f0:57:a6:a6:b6:b6
88,2025-05-07 19:03:18.063064,38,f0:57:a6:a6:b6:b6
89,2025-05-07 19:03:18.064075,38,f0:57:a6:a6:b6:b6
90,2025-05-07 19:03:18.064199,80,f0:57:a6:a6:b6:b6
91,2025-05-07 19:03:18.064916,38,f0:57:a6:a6:b6:b6
