,timestamp,length,ra
0,2025-03-18 17:12:39.152965,34,84:1b:77:6b:d5:3c
1,2025-03-18 17:12:39.155474,28,84:1b:77:6b:d5:3c
2,2025-03-18 17:12:39.155716,46,84:1b:77:6b:d5:3c
3,2025-03-18 17:12:39.163347,34,84:1b:77:6b:d5:3c
4,2025-03-18 17:12:39.170554,34,84:1b:77:6b:d5:3c
5,2025-03-18 17:12:39.173351,34,84:1b:77:6b:d5:3c
6,2025-03-18 17:12:39.177668,28,84:1b:77:6b:d5:3c
7,2025-03-18 17:12:39.205602,28,84:1b:77:6b:d5:3c
8,2025-03-18 17:12:39.207182,34,84:1b:77:6b:d5:3c
9,2025-03-18 17:12:39.207652,28,84:1b:77:6b:d5:3c
10,2025-03-18 17:12:39.208053,46,84:1b:77:6b:d5:3c
11,2025-03-18 17:12:39.211225,34,84:1b:77:6b:d5:3c
12,2025-03-18 17:12:39.212108,34,84:1b:77:6b:d5:3c
13,2025-03-18 17:12:39.212402,34,84:1b:77:6b:d5:3c
14,2025-03-18 17:12:39.213375,34,84:1b:77:6b:d5:3c
15,2025-03-18 17:12:39.217185,28,84:1b:77:6b:d5:3c
16,2025-03-18 17:12:39.217474,46,84:1b:77:6b:d5:3c
17,2025-03-18 17:12:39.219782,34,84:1b:77:6b:d5:3c
18,2025-03-18 17:12:39.224689,34,84:1b:77:6b:d5:3c
19,2025-03-18 17:12:39.230894,34,84:1b:77:6b:d5:3c
20,2025-03-18 17:12:39.231923,28,84:1b:77:6b:d5:3c
21,2025-03-18 17:12:39.232121,34,84:1b:77:6b:d5:3c
22,2025-03-18 17:12:39.234378,34,84:1b:77:6b:d5:3c
23,2025-03-18 17:12:39.236433,34,84:1b:77:6b:d5:3c
24,2025-03-18 17:12:39.237024,34,84:1b:77:6b:d5:3c
25,2025-03-18 17:12:39.260362,28,84:1b:77:6b:d5:3c
26,2025-03-18 17:12:39.272322,28,84:1b:77:6b:d5:3c
27,2025-03-18 17:12:39.274485,34,84:1b:77:6b:d5:3c
28,2025-03-18 17:12:39.276117,34,84:1b:77:6b:d5:3c
29,2025-03-18 17:12:39.287553,28,84:1b:77:6b:d5:3c
30,2025-03-18 17:12:39.289016,46,84:1b:77:6b:d5:3c
31,2025-03-18 17:12:39.290155,28,84:1b:77:6b:d5:3c
32,2025-03-18 17:12:39.292029,46,84:1b:77:6b:d5:3c
33,2025-03-18 17:12:39.293469,28,84:1b:77:6b:d5:3c
34,2025-03-18 17:12:39.300114,28,84:1b:77:6b:d5:3c
35,2025-03-18 17:12:39.305669,28,84:1b:77:6b:d5:3c
36,2025-03-18 17:12:39.342121,46,84:1b:77:6b:d5:3c
37,2025-03-18 17:12:39.342561,28,84:1b:77:6b:d5:3c
38,2025-03-18 17:12:39.343000,46,84:1b:77:6b:d5:3c
39,2025-03-18 17:12:39.345168,28,84:1b:77:6b:d5:3c
40,2025-03-18 17:12:39.345573,46,84:1b:77:6b:d5:3c
41,2025-03-18 17:12:39.346977,28,84:1b:77:6b:d5:3c
42,2025-03-18 17:12:39.347380,46,84:1b:77:6b:d5:3c
43,2025-03-18 17:12:39.347992,28,84:1b:77:6b:d5:3c
