,timestamp,length,ra
0,2025-03-18 13:55:15.045933,28,f0:57:a6:a6:b6:b6
1,2025-03-18 13:55:15.046062,28,f0:57:a6:a6:b6:b6
2,2025-03-18 13:55:15.062876,28,f0:57:a6:a6:b6:b6
3,2025-03-18 13:55:15.062991,28,f0:57:a6:a6:b6:b6
4,2025-03-18 13:55:15.075509,28,f0:57:a6:a6:b6:b6
5,2025-03-18 13:55:15.075642,28,f0:57:a6:a6:b6:b6
6,2025-03-18 13:55:15.079176,28,f0:57:a6:a6:b6:b6
7,2025-03-18 13:55:15.079294,28,f0:57:a6:a6:b6:b6
8,2025-03-18 13:55:15.080558,28,f0:57:a6:a6:b6:b6
9,2025-03-18 13:55:15.080696,28,f0:57:a6:a6:b6:b6
10,2025-03-18 13:55:15.090598,28,f0:57:a6:a6:b6:b6
11,2025-03-18 13:55:15.090725,28,f0:57:a6:a6:b6:b6
12,2025-03-18 13:55:15.093187,28,f0:57:a6:a6:b6:b6
13,2025-03-18 13:55:15.093309,28,f0:57:a6:a6:b6:b6
14,2025-03-18 13:55:15.105483,28,f0:57:a6:a6:b6:b6
15,2025-03-18 13:55:15.106045,28,f0:57:a6:a6:b6:b6
16,2025-03-18 13:55:15.106487,28,f0:57:a6:a6:b6:b6
17,2025-03-18 13:55:15.106629,28,f0:57:a6:a6:b6:b6
18,2025-03-18 13:55:15.120755,28,f0:57:a6:a6:b6:b6
19,2025-03-18 13:55:15.120903,46,f0:57:a6:a6:b6:b6
20,2025-03-18 13:55:15.129102,28,f0:57:a6:a6:b6:b6
21,2025-03-18 13:55:15.129227,28,f0:57:a6:a6:b6:b6
22,2025-03-18 13:55:15.137608,28,f0:57:a6:a6:b6:b6
23,2025-03-18 13:55:15.137739,28,f0:57:a6:a6:b6:b6
24,2025-03-18 13:55:15.139877,28,f0:57:a6:a6:b6:b6
25,2025-03-18 13:55:15.140014,28,f0:57:a6:a6:b6:b6
26,2025-03-18 13:55:15.152147,28,f0:57:a6:a6:b6:b6
27,2025-03-18 13:55:15.152292,28,f0:57:a6:a6:b6:b6
28,2025-03-18 13:55:15.154980,28,f0:57:a6:a6:b6:b6
29,2025-03-18 13:55:15.155104,28,f0:57:a6:a6:b6:b6
30,2025-03-18 13:55:15.169189,28,f0:57:a6:a6:b6:b6
31,2025-03-18 13:55:15.169275,28,f0:57:a6:a6:b6:b6
32,2025-03-18 13:55:15.171210,28,f0:57:a6:a6:b6:b6
33,2025-03-18 13:55:15.171374,28,f0:57:a6:a6:b6:b6
34,2025-03-18 13:55:15.184192,28,f0:57:a6:a6:b6:b6
35,2025-03-18 13:55:15.184342,28,f0:57:a6:a6:b6:b6
36,2025-03-18 13:55:15.199807,28,f0:57:a6:a6:b6:b6
37,2025-03-18 13:55:15.199940,28,f0:57:a6:a6:b6:b6
38,2025-03-18 13:55:15.203349,28,f0:57:a6:a6:b6:b6
39,2025-03-18 13:55:15.203497,28,f0:57:a6:a6:b6:b6
40,2025-03-18 13:55:15.215903,28,f0:57:a6:a6:b6:b6
41,2025-03-18 13:55:15.216041,28,f0:57:a6:a6:b6:b6
42,2025-03-18 13:55:15.221233,28,f0:57:a6:a6:b6:b6
43,2025-03-18 13:55:15.221382,28,f0:57:a6:a6:b6:b6
44,2025-03-18 13:55:15.230878,28,f0:57:a6:a6:b6:b6
45,2025-03-18 13:55:15.231015,28,f0:57:a6:a6:b6:b6
46,2025-03-18 13:55:15.231903,28,f0:57:a6:a6:b6:b6
47,2025-03-18 13:55:15.232027,28,f0:57:a6:a6:b6:b6
48,2025-03-18 13:55:15.247360,28,f0:57:a6:a6:b6:b6
49,2025-03-18 13:55:15.247503,28,f0:57:a6:a6:b6:b6
50,2025-03-18 13:55:15.247625,28,f0:57:a6:a6:b6:b6
51,2025-03-18 13:55:15.247766,28,f0:57:a6:a6:b6:b6
52,2025-03-18 13:55:15.260781,28,f0:57:a6:a6:b6:b6
53,2025-03-18 13:55:15.260923,28,f0:57:a6:a6:b6:b6
54,2025-03-18 13:55:15.267709,28,f0:57:a6:a6:b6:b6
55,2025-03-18 13:55:15.267852,28,f0:57:a6:a6:b6:b6
56,2025-03-18 13:55:15.276664,28,f0:57:a6:a6:b6:b6
57,2025-03-18 13:55:15.292904,28,f0:57:a6:a6:b6:b6
58,2025-03-18 13:55:15.294815,28,f0:57:a6:a6:b6:b6
59,2025-03-18 13:55:15.294955,28,f0:57:a6:a6:b6:b6
60,2025-03-18 13:55:15.307122,28,f0:57:a6:a6:b6:b6
61,2025-03-18 13:55:15.307269,28,f0:57:a6:a6:b6:b6
62,2025-03-18 13:55:15.309259,28,f0:57:a6:a6:b6:b6
63,2025-03-18 13:55:15.309403,28,f0:57:a6:a6:b6:b6
64,2025-03-18 13:55:15.323802,28,f0:57:a6:a6:b6:b6
65,2025-03-18 13:55:15.330833,28,f0:57:a6:a6:b6:b6
66,2025-03-18 13:55:15.353416,28,f0:57:a6:a6:b6:b6
67,2025-03-18 13:55:15.353562,28,f0:57:a6:a6:b6:b6
68,2025-03-18 13:55:15.358050,28,f0:57:a6:a6:b6:b6
69,2025-03-18 13:55:15.358183,28,f0:57:a6:a6:b6:b6
70,2025-03-18 13:55:15.369928,28,f0:57:a6:a6:b6:b6
71,2025-03-18 13:55:15.370075,28,f0:57:a6:a6:b6:b6
