,timestamp,length,ra
0,2025-05-07 19:11:41.467179,38,f0:57:a6:a6:b6:b6
1,2025-05-07 19:11:41.467257,38,f0:57:a6:a6:b6:b6
2,2025-05-07 19:11:41.473251,38,f0:57:a6:a6:b6:b6
3,2025-05-07 19:11:41.473445,38,f0:57:a6:a6:b6:b6
4,2025-05-07 19:11:41.473691,38,f0:57:a6:a6:b6:b6
5,2025-05-07 19:11:41.473886,38,f0:57:a6:a6:b6:b6
6,2025-05-07 19:11:41.482546,38,f0:57:a6:a6:b6:b6
7,2025-05-07 19:11:41.482667,38,f0:57:a6:a6:b6:b6
8,2025-05-07 19:11:41.482794,80,f0:57:a6:a6:b6:b6
9,2025-05-07 19:11:41.493661,38,f0:57:a6:a6:b6:b6
10,2025-05-07 19:11:41.493740,38,f0:57:a6:a6:b6:b6
11,2025-05-07 19:11:41.497443,38,f0:57:a6:a6:b6:b6
12,2025-05-07 19:11:41.497674,38,f0:57:a6:a6:b6:b6
13,2025-05-07 19:11:41.497754,38,f0:57:a6:a6:b6:b6
14,2025-05-07 19:11:41.499616,38,f0:57:a6:a6:b6:b6
15,2025-05-07 19:11:41.499847,38,f0:57:a6:a6:b6:b6
16,2025-05-07 19:11:41.505248,38,f0:57:a6:a6:b6:b6
17,2025-05-07 19:11:41.505329,38,f0:57:a6:a6:b6:b6
18,2025-05-07 19:11:41.505696,38,f0:57:a6:a6:b6:b6
19,2025-05-07 19:11:41.505776,38,f0:57:a6:a6:b6:b6
20,2025-05-07 19:11:41.508520,38,f0:57:a6:a6:b6:b6
21,2025-05-07 19:11:41.508765,80,f0:57:a6:a6:b6:b6
22,2025-05-07 19:11:41.523101,38,f0:57:a6:a6:b6:b6
23,2025-05-07 19:11:41.523425,38,f0:57:a6:a6:b6:b6
24,2025-05-07 19:11:41.524026,38,f0:57:a6:a6:b6:b6
25,2025-05-07 19:11:41.524103,38,f0:57:a6:a6:b6:b6
26,2025-05-07 19:11:41.524333,38,f0:57:a6:a6:b6:b6
27,2025-05-07 19:11:41.524410,38,f0:57:a6:a6:b6:b6
28,2025-05-07 19:11:41.524487,38,f0:57:a6:a6:b6:b6
29,2025-05-07 19:11:41.524718,38,f0:57:a6:a6:b6:b6
30,2025-05-07 19:11:41.524796,38,f0:57:a6:a6:b6:b6
31,2025-05-07 19:11:41.544670,38,f0:57:a6:a6:b6:b6
32,2025-05-07 19:11:41.547169,38,f0:57:a6:a6:b6:b6
33,2025-05-07 19:11:41.547448,38,f0:57:a6:a6:b6:b6
34,2025-05-07 19:11:41.553799,38,f0:57:a6:a6:b6:b6
35,2025-05-07 19:11:41.554036,80,f0:57:a6:a6:b6:b6
36,2025-05-07 19:11:41.566720,38,f0:57:a6:a6:b6:b6
37,2025-05-07 19:11:41.567172,38,f0:57:a6:a6:b6:b6
38,2025-05-07 19:11:41.567372,38,f0:57:a6:a6:b6:b6
39,2025-05-07 19:11:41.568136,38,f0:57:a6:a6:b6:b6
