,timestamp,length,ra
0,2025-05-07 16:54:10.459834,28,f0:57:a6:a6:b6:b6
1,2025-05-07 16:54:10.460069,28,f0:57:a6:a6:b6:b6
2,2025-05-07 16:54:10.460190,28,f0:57:a6:a6:b6:b6
3,2025-05-07 16:54:10.479956,28,f0:57:a6:a6:b6:b6
4,2025-05-07 16:54:10.480080,28,f0:57:a6:a6:b6:b6
5,2025-05-07 16:54:10.509069,28,f0:57:a6:a6:b6:b6
6,2025-05-07 16:54:10.523572,28,f0:57:a6:a6:b6:b6
7,2025-05-07 16:54:10.523696,28,f0:57:a6:a6:b6:b6
8,2025-05-07 16:54:10.537720,28,f0:57:a6:a6:b6:b6
9,2025-05-07 16:54:10.537842,28,f0:57:a6:a6:b6:b6
10,2025-05-07 16:54:10.553280,28,f0:57:a6:a6:b6:b6
11,2025-05-07 16:54:10.553399,28,f0:57:a6:a6:b6:b6
12,2025-05-07 16:54:10.568528,28,f0:57:a6:a6:b6:b6
13,2025-05-07 16:54:10.568647,28,f0:57:a6:a6:b6:b6
14,2025-05-07 16:54:10.569208,28,f0:57:a6:a6:b6:b6
15,2025-05-07 16:54:10.569358,28,f0:57:a6:a6:b6:b6
16,2025-05-07 16:54:10.583537,28,f0:57:a6:a6:b6:b6
17,2025-05-07 16:54:10.583658,28,f0:57:a6:a6:b6:b6
18,2025-05-07 16:54:10.584327,28,f0:57:a6:a6:b6:b6
19,2025-05-07 16:54:10.584454,28,f0:57:a6:a6:b6:b6
20,2025-05-07 16:54:10.598656,28,f0:57:a6:a6:b6:b6
21,2025-05-07 16:54:10.598802,28,f0:57:a6:a6:b6:b6
22,2025-05-07 16:54:10.614067,28,f0:57:a6:a6:b6:b6
23,2025-05-07 16:54:10.614200,28,f0:57:a6:a6:b6:b6
24,2025-05-07 16:54:10.630238,28,f0:57:a6:a6:b6:b6
25,2025-05-07 16:54:10.630372,28,f0:57:a6:a6:b6:b6
26,2025-05-07 16:54:10.645655,28,f0:57:a6:a6:b6:b6
27,2025-05-07 16:54:10.645778,28,f0:57:a6:a6:b6:b6
28,2025-05-07 16:54:10.658195,28,f0:57:a6:a6:b6:b6
29,2025-05-07 16:54:10.658320,28,f0:57:a6:a6:b6:b6
30,2025-05-07 16:54:10.676965,28,f0:57:a6:a6:b6:b6
31,2025-05-07 16:54:10.736116,28,f0:57:a6:a6:b6:b6
32,2025-05-07 16:54:10.736248,28,f0:57:a6:a6:b6:b6
33,2025-05-07 16:54:10.736481,28,f0:57:a6:a6:b6:b6
34,2025-05-07 16:54:10.736629,28,f0:57:a6:a6:b6:b6
35,2025-05-07 16:54:10.770268,28,f0:57:a6:a6:b6:b6
36,2025-05-07 16:54:10.770387,28,f0:57:a6:a6:b6:b6
37,2025-05-07 16:54:10.782843,28,f0:57:a6:a6:b6:b6
38,2025-05-07 16:54:10.782935,28,f0:57:a6:a6:b6:b6
39,2025-05-07 16:54:10.798421,28,f0:57:a6:a6:b6:b6
40,2025-05-07 16:54:10.798531,28,f0:57:a6:a6:b6:b6
41,2025-05-07 16:54:10.813160,28,f0:57:a6:a6:b6:b6
42,2025-05-07 16:54:10.813300,28,f0:57:a6:a6:b6:b6
43,2025-05-07 16:54:10.830839,28,f0:57:a6:a6:b6:b6
44,2025-05-07 16:54:10.830980,28,f0:57:a6:a6:b6:b6
45,2025-05-07 16:54:10.844211,28,f0:57:a6:a6:b6:b6
46,2025-05-07 16:54:10.844354,28,f0:57:a6:a6:b6:b6
47,2025-05-07 16:54:10.859326,28,f0:57:a6:a6:b6:b6
48,2025-05-07 16:54:10.859460,28,f0:57:a6:a6:b6:b6
49,2025-05-07 16:54:10.869043,28,f0:57:a6:a6:b6:b6
50,2025-05-07 16:54:10.869228,70,f0:57:a6:a6:b6:b6
51,2025-05-07 16:54:10.874657,28,f0:57:a6:a6:b6:b6
52,2025-05-07 16:54:10.874810,28,f0:57:a6:a6:b6:b6
53,2025-05-07 16:54:10.890716,28,f0:57:a6:a6:b6:b6
54,2025-05-07 16:54:10.890860,28,f0:57:a6:a6:b6:b6
55,2025-05-07 16:54:10.906577,28,f0:57:a6:a6:b6:b6
56,2025-05-07 16:54:10.906718,28,f0:57:a6:a6:b6:b6
57,2025-05-07 16:54:10.921126,28,f0:57:a6:a6:b6:b6
58,2025-05-07 16:54:10.921249,28,f0:57:a6:a6:b6:b6
59,2025-05-07 16:54:10.936236,28,f0:57:a6:a6:b6:b6
60,2025-05-07 16:54:10.936372,28,f0:57:a6:a6:b6:b6
61,2025-05-07 16:54:10.953039,28,f0:57:a6:a6:b6:b6
62,2025-05-07 16:54:10.953150,28,f0:57:a6:a6:b6:b6
63,2025-05-07 16:54:10.982959,28,f0:57:a6:a6:b6:b6
64,2025-05-07 16:54:10.983081,28,f0:57:a6:a6:b6:b6
65,2025-05-07 16:54:10.998559,28,f0:57:a6:a6:b6:b6
66,2025-05-07 16:54:10.998700,28,f0:57:a6:a6:b6:b6
67,2025-05-07 16:54:11.015389,28,f0:57:a6:a6:b6:b6
68,2025-05-07 16:54:11.015534,28,f0:57:a6:a6:b6:b6
69,2025-05-07 16:54:11.031448,28,f0:57:a6:a6:b6:b6
70,2025-05-07 16:54:11.031563,28,f0:57:a6:a6:b6:b6
71,2025-05-07 16:54:11.044425,28,f0:57:a6:a6:b6:b6
72,2025-05-07 16:54:11.044558,28,f0:57:a6:a6:b6:b6
73,2025-05-07 16:54:11.060225,28,f0:57:a6:a6:b6:b6
74,2025-05-07 16:54:11.060364,28,f0:57:a6:a6:b6:b6
75,2025-05-07 16:54:11.075700,28,f0:57:a6:a6:b6:b6
76,2025-05-07 16:54:11.075830,28,f0:57:a6:a6:b6:b6
77,2025-05-07 16:54:11.091581,28,f0:57:a6:a6:b6:b6
78,2025-05-07 16:54:11.091710,28,f0:57:a6:a6:b6:b6
79,2025-05-07 16:54:11.091819,28,f0:57:a6:a6:b6:b6
80,2025-05-07 16:54:11.091955,28,f0:57:a6:a6:b6:b6
81,2025-05-07 16:54:11.106914,28,f0:57:a6:a6:b6:b6
82,2025-05-07 16:54:11.107047,28,f0:57:a6:a6:b6:b6
83,2025-05-07 16:54:11.138043,28,f0:57:a6:a6:b6:b6
84,2025-05-07 16:54:11.138192,28,f0:57:a6:a6:b6:b6
85,2025-05-07 16:54:11.153017,28,f0:57:a6:a6:b6:b6
86,2025-05-07 16:54:11.153146,28,f0:57:a6:a6:b6:b6
87,2025-05-07 16:54:11.199100,28,f0:57:a6:a6:b6:b6
88,2025-05-07 16:54:11.199230,28,f0:57:a6:a6:b6:b6
