,timestamp,length,ra
0,2025-03-18 14:05:40.709552,28,84:1b:77:6b:d5:3c
1,2025-03-18 14:05:40.709691,28,84:1b:77:6b:d5:3c
2,2025-03-18 14:05:40.714002,28,84:1b:77:6b:d5:3c
3,2025-03-18 14:05:40.714155,28,84:1b:77:6b:d5:3c
4,2025-03-18 14:05:40.724810,28,84:1b:77:6b:d5:3c
5,2025-03-18 14:05:40.725026,46,84:1b:77:6b:d5:3c
6,2025-03-18 14:05:40.740857,28,84:1b:77:6b:d5:3c
7,2025-03-18 14:05:40.740879,28,84:1b:77:6b:d5:3c
8,2025-03-18 14:05:40.746634,28,84:1b:77:6b:d5:3c
9,2025-03-18 14:05:40.746774,28,84:1b:77:6b:d5:3c
10,2025-03-18 14:05:40.756211,28,84:1b:77:6b:d5:3c
11,2025-03-18 14:05:40.756349,28,84:1b:77:6b:d5:3c
12,2025-03-18 14:05:40.759589,28,84:1b:77:6b:d5:3c
13,2025-03-18 14:05:40.759729,28,84:1b:77:6b:d5:3c
14,2025-03-18 14:05:40.771934,28,84:1b:77:6b:d5:3c
15,2025-03-18 14:05:40.772115,46,84:1b:77:6b:d5:3c
16,2025-03-18 14:05:40.787063,28,84:1b:77:6b:d5:3c
17,2025-03-18 14:05:40.787205,28,84:1b:77:6b:d5:3c
18,2025-03-18 14:05:40.790021,28,84:1b:77:6b:d5:3c
19,2025-03-18 14:05:40.790129,28,84:1b:77:6b:d5:3c
20,2025-03-18 14:05:40.802962,28,84:1b:77:6b:d5:3c
21,2025-03-18 14:05:40.803088,28,84:1b:77:6b:d5:3c
22,2025-03-18 14:05:40.818148,28,84:1b:77:6b:d5:3c
23,2025-03-18 14:05:40.818288,28,84:1b:77:6b:d5:3c
24,2025-03-18 14:05:40.820030,28,84:1b:77:6b:d5:3c
25,2025-03-18 14:05:40.820155,28,84:1b:77:6b:d5:3c
26,2025-03-18 14:05:40.834144,28,84:1b:77:6b:d5:3c
27,2025-03-18 14:05:40.834285,28,84:1b:77:6b:d5:3c
28,2025-03-18 14:05:40.835098,28,84:1b:77:6b:d5:3c
29,2025-03-18 14:05:40.835236,28,84:1b:77:6b:d5:3c
30,2025-03-18 14:05:40.852434,28,84:1b:77:6b:d5:3c
31,2025-03-18 14:05:40.852562,28,84:1b:77:6b:d5:3c
32,2025-03-18 14:05:40.853338,28,84:1b:77:6b:d5:3c
33,2025-03-18 14:05:40.853461,28,84:1b:77:6b:d5:3c
34,2025-03-18 14:05:40.863884,28,84:1b:77:6b:d5:3c
35,2025-03-18 14:05:40.864017,28,84:1b:77:6b:d5:3c
36,2025-03-18 14:05:40.865920,28,84:1b:77:6b:d5:3c
37,2025-03-18 14:05:40.866050,28,84:1b:77:6b:d5:3c
38,2025-03-18 14:05:40.882085,28,84:1b:77:6b:d5:3c
39,2025-03-18 14:05:40.882224,28,84:1b:77:6b:d5:3c
40,2025-03-18 14:05:40.894222,28,84:1b:77:6b:d5:3c
41,2025-03-18 14:05:40.894353,28,84:1b:77:6b:d5:3c
42,2025-03-18 14:05:40.896461,28,84:1b:77:6b:d5:3c
43,2025-03-18 14:05:40.896605,28,84:1b:77:6b:d5:3c
44,2025-03-18 14:05:40.909345,28,84:1b:77:6b:d5:3c
45,2025-03-18 14:05:40.909490,28,84:1b:77:6b:d5:3c
46,2025-03-18 14:05:40.913677,28,84:1b:77:6b:d5:3c
47,2025-03-18 14:05:40.913811,28,84:1b:77:6b:d5:3c
48,2025-03-18 14:05:40.925923,28,84:1b:77:6b:d5:3c
49,2025-03-18 14:05:40.926058,28,84:1b:77:6b:d5:3c
50,2025-03-18 14:05:40.928090,28,84:1b:77:6b:d5:3c
51,2025-03-18 14:05:40.950692,28,84:1b:77:6b:d5:3c
52,2025-03-18 14:05:40.950857,46,84:1b:77:6b:d5:3c
53,2025-03-18 14:05:40.971212,28,84:1b:77:6b:d5:3c
54,2025-03-18 14:05:40.971354,28,84:1b:77:6b:d5:3c
55,2025-03-18 14:05:40.974686,28,84:1b:77:6b:d5:3c
56,2025-03-18 14:05:40.974810,28,84:1b:77:6b:d5:3c
57,2025-03-18 14:05:40.986466,28,84:1b:77:6b:d5:3c
58,2025-03-18 14:05:40.986578,28,84:1b:77:6b:d5:3c
59,2025-03-18 14:05:40.989808,28,84:1b:77:6b:d5:3c
60,2025-03-18 14:05:40.989932,28,84:1b:77:6b:d5:3c
61,2025-03-18 14:05:41.002935,28,84:1b:77:6b:d5:3c
62,2025-03-18 14:05:41.003059,28,84:1b:77:6b:d5:3c
63,2025-03-18 14:05:41.005938,28,84:1b:77:6b:d5:3c
64,2025-03-18 14:05:41.006060,28,84:1b:77:6b:d5:3c
65,2025-03-18 14:05:41.018519,28,84:1b:77:6b:d5:3c
66,2025-03-18 14:05:41.018865,28,84:1b:77:6b:d5:3c
67,2025-03-18 14:05:41.018991,28,84:1b:77:6b:d5:3c
68,2025-03-18 14:05:41.027009,28,84:1b:77:6b:d5:3c
69,2025-03-18 14:05:41.067330,28,84:1b:77:6b:d5:3c
70,2025-03-18 14:05:41.067446,28,84:1b:77:6b:d5:3c
71,2025-03-18 14:05:41.067943,28,84:1b:77:6b:d5:3c
72,2025-03-18 14:05:41.068119,46,84:1b:77:6b:d5:3c
73,2025-03-18 14:05:41.068647,28,84:1b:77:6b:d5:3c
74,2025-03-18 14:05:41.068774,28,84:1b:77:6b:d5:3c
75,2025-03-18 14:05:41.068974,28,84:1b:77:6b:d5:3c
76,2025-03-18 14:05:41.069127,46,84:1b:77:6b:d5:3c
77,2025-03-18 14:05:41.078705,28,84:1b:77:6b:d5:3c
78,2025-03-18 14:05:41.078845,28,84:1b:77:6b:d5:3c
79,2025-03-18 14:05:41.084133,28,84:1b:77:6b:d5:3c
80,2025-03-18 14:05:41.084279,28,84:1b:77:6b:d5:3c
81,2025-03-18 14:05:41.093694,28,84:1b:77:6b:d5:3c
82,2025-03-18 14:05:41.093820,28,84:1b:77:6b:d5:3c
83,2025-03-18 14:05:41.100179,28,84:1b:77:6b:d5:3c
84,2025-03-18 14:05:41.100325,28,84:1b:77:6b:d5:3c
85,2025-03-18 14:05:41.111242,28,84:1b:77:6b:d5:3c
86,2025-03-18 14:05:41.111378,28,84:1b:77:6b:d5:3c
87,2025-03-18 14:05:41.115641,28,84:1b:77:6b:d5:3c
88,2025-03-18 14:05:41.115788,28,84:1b:77:6b:d5:3c
89,2025-03-18 14:05:41.131148,28,84:1b:77:6b:d5:3c
90,2025-03-18 14:05:41.131283,28,84:1b:77:6b:d5:3c
91,2025-03-18 14:05:41.134781,28,84:1b:77:6b:d5:3c
92,2025-03-18 14:05:41.134918,28,84:1b:77:6b:d5:3c
93,2025-03-18 14:05:41.142457,28,84:1b:77:6b:d5:3c
94,2025-03-18 14:05:41.142600,28,84:1b:77:6b:d5:3c
95,2025-03-18 14:05:41.146313,28,84:1b:77:6b:d5:3c
96,2025-03-18 14:05:41.146427,28,84:1b:77:6b:d5:3c
97,2025-03-18 14:05:41.156764,28,84:1b:77:6b:d5:3c
98,2025-03-18 14:05:41.156903,28,84:1b:77:6b:d5:3c
99,2025-03-18 14:05:41.177746,28,84:1b:77:6b:d5:3c
100,2025-03-18 14:05:41.177891,28,84:1b:77:6b:d5:3c
101,2025-03-18 14:05:41.188287,28,84:1b:77:6b:d5:3c
102,2025-03-18 14:05:41.188429,28,84:1b:77:6b:d5:3c
103,2025-03-18 14:05:41.197014,28,84:1b:77:6b:d5:3c
104,2025-03-18 14:05:41.197144,28,84:1b:77:6b:d5:3c
105,2025-03-18 14:05:41.202768,28,84:1b:77:6b:d5:3c
106,2025-03-18 14:05:41.202909,28,84:1b:77:6b:d5:3c
107,2025-03-18 14:05:41.208764,28,84:1b:77:6b:d5:3c
108,2025-03-18 14:05:41.208897,28,84:1b:77:6b:d5:3c
109,2025-03-18 14:05:41.221024,28,84:1b:77:6b:d5:3c
110,2025-03-18 14:05:41.221160,28,84:1b:77:6b:d5:3c
111,2025-03-18 14:05:41.224274,28,84:1b:77:6b:d5:3c
112,2025-03-18 14:05:41.231746,28,84:1b:77:6b:d5:3c
113,2025-03-18 14:05:41.231890,28,84:1b:77:6b:d5:3c
114,2025-03-18 14:05:41.239720,28,84:1b:77:6b:d5:3c
115,2025-03-18 14:05:41.239857,28,84:1b:77:6b:d5:3c
116,2025-03-18 14:05:41.257844,28,84:1b:77:6b:d5:3c
117,2025-03-18 14:05:41.257972,28,84:1b:77:6b:d5:3c
118,2025-03-18 14:05:41.266422,28,84:1b:77:6b:d5:3c
119,2025-03-18 14:05:41.266556,28,84:1b:77:6b:d5:3c
120,2025-03-18 14:05:41.266758,28,84:1b:77:6b:d5:3c
