,timestamp,length,ra
0,2025-05-07 16:41:06.809115,28,f0:57:a6:a6:b6:b6
1,2025-05-07 16:41:06.809302,70,f0:57:a6:a6:b6:b6
2,2025-05-07 16:41:06.814534,28,f0:57:a6:a6:b6:b6
3,2025-05-07 16:41:06.814662,28,f0:57:a6:a6:b6:b6
4,2025-05-07 16:41:06.814868,28,f0:57:a6:a6:b6:b6
5,2025-05-07 16:41:06.815014,28,f0:57:a6:a6:b6:b6
6,2025-05-07 16:41:06.817208,28,f0:57:a6:a6:b6:b6
7,2025-05-07 16:41:06.817349,70,f0:57:a6:a6:b6:b6
8,2025-05-07 16:41:06.818375,28,f0:57:a6:a6:b6:b6
9,2025-05-07 16:41:06.818496,28,f0:57:a6:a6:b6:b6
10,2025-05-07 16:41:06.818928,28,f0:57:a6:a6:b6:b6
11,2025-05-07 16:41:06.819082,28,f0:57:a6:a6:b6:b6
12,2025-05-07 16:41:06.821904,28,f0:57:a6:a6:b6:b6
13,2025-05-07 16:41:06.822029,28,f0:57:a6:a6:b6:b6
14,2025-05-07 16:41:06.823592,28,f0:57:a6:a6:b6:b6
15,2025-05-07 16:41:06.823713,28,f0:57:a6:a6:b6:b6
16,2025-05-07 16:41:06.823907,28,f0:57:a6:a6:b6:b6
17,2025-05-07 16:41:06.824057,28,f0:57:a6:a6:b6:b6
18,2025-05-07 16:41:06.827094,28,f0:57:a6:a6:b6:b6
19,2025-05-07 16:41:06.830405,28,f0:57:a6:a6:b6:b6
20,2025-05-07 16:41:06.830538,28,f0:57:a6:a6:b6:b6
21,2025-05-07 16:41:06.830746,70,f0:57:a6:a6:b6:b6
22,2025-05-07 16:41:06.830934,28,f0:57:a6:a6:b6:b6
23,2025-05-07 16:41:06.831077,70,f0:57:a6:a6:b6:b6
24,2025-05-07 16:41:06.831261,70,f0:57:a6:a6:b6:b6
25,2025-05-07 16:41:06.832192,28,f0:57:a6:a6:b6:b6
26,2025-05-07 16:41:06.832318,28,f0:57:a6:a6:b6:b6
27,2025-05-07 16:41:06.832503,28,f0:57:a6:a6:b6:b6
28,2025-05-07 16:41:06.832650,70,f0:57:a6:a6:b6:b6
29,2025-05-07 16:41:06.833799,28,f0:57:a6:a6:b6:b6
30,2025-05-07 16:41:06.833942,70,f0:57:a6:a6:b6:b6
31,2025-05-07 16:41:06.834131,28,f0:57:a6:a6:b6:b6
32,2025-05-07 16:41:06.834306,70,f0:57:a6:a6:b6:b6
33,2025-05-07 16:41:06.834799,28,f0:57:a6:a6:b6:b6
34,2025-05-07 16:41:06.835081,28,f0:57:a6:a6:b6:b6
35,2025-05-07 16:41:06.839535,70,f0:57:a6:a6:b6:b6
36,2025-05-07 16:41:06.842841,28,f0:57:a6:a6:b6:b6
37,2025-05-07 16:41:06.843677,28,f0:57:a6:a6:b6:b6
38,2025-05-07 16:41:06.843905,28,f0:57:a6:a6:b6:b6
39,2025-05-07 16:41:06.846554,28,f0:57:a6:a6:b6:b6
40,2025-05-07 16:41:06.846698,70,f0:57:a6:a6:b6:b6
41,2025-05-07 16:41:06.847016,28,f0:57:a6:a6:b6:b6
42,2025-05-07 16:41:06.847131,28,f0:57:a6:a6:b6:b6
