,timestamp,length,ra
0,2025-03-18 14:11:19.693726,34,84:1b:77:6b:d5:3c
1,2025-03-18 14:11:19.694615,34,84:1b:77:6b:d5:3c
2,2025-03-18 14:11:19.695981,28,84:1b:77:6b:d5:3c
3,2025-03-18 14:11:19.696103,28,84:1b:77:6b:d5:3c
4,2025-03-18 14:11:19.717147,28,84:1b:77:6b:d5:3c
5,2025-03-18 14:11:19.717299,46,84:1b:77:6b:d5:3c
6,2025-03-18 14:11:19.729405,34,84:1b:77:6b:d5:3c
7,2025-03-18 14:11:19.730554,28,84:1b:77:6b:d5:3c
8,2025-03-18 14:11:19.730718,46,84:1b:77:6b:d5:3c
9,2025-03-18 14:11:19.733180,28,84:1b:77:6b:d5:3c
10,2025-03-18 14:11:19.733322,28,84:1b:77:6b:d5:3c
11,2025-03-18 14:11:19.735898,34,84:1b:77:6b:d5:3c
12,2025-03-18 14:11:19.738835,34,84:1b:77:6b:d5:3c
13,2025-03-18 14:11:19.739393,34,84:1b:77:6b:d5:3c
14,2025-03-18 14:11:19.739878,28,84:1b:77:6b:d5:3c
15,2025-03-18 14:11:19.740000,28,84:1b:77:6b:d5:3c
16,2025-03-18 14:11:19.749996,28,84:1b:77:6b:d5:3c
17,2025-03-18 14:11:19.750128,28,84:1b:77:6b:d5:3c
18,2025-03-18 14:11:19.754031,34,84:1b:77:6b:d5:3c
19,2025-03-18 14:11:19.758380,28,84:1b:77:6b:d5:3c
20,2025-03-18 14:11:19.758514,28,84:1b:77:6b:d5:3c
21,2025-03-18 14:11:19.764105,28,84:1b:77:6b:d5:3c
22,2025-03-18 14:11:19.764240,28,84:1b:77:6b:d5:3c
23,2025-03-18 14:11:19.767310,34,84:1b:77:6b:d5:3c
24,2025-03-18 14:11:19.780330,28,84:1b:77:6b:d5:3c
25,2025-03-18 14:11:19.785638,34,84:1b:77:6b:d5:3c
26,2025-03-18 14:11:19.793063,34,84:1b:77:6b:d5:3c
27,2025-03-18 14:11:19.795792,28,84:1b:77:6b:d5:3c
28,2025-03-18 14:11:19.795964,46,84:1b:77:6b:d5:3c
29,2025-03-18 14:11:19.800230,34,84:1b:77:6b:d5:3c
30,2025-03-18 14:11:19.804641,34,84:1b:77:6b:d5:3c
31,2025-03-18 14:11:19.805333,34,84:1b:77:6b:d5:3c
32,2025-03-18 14:11:19.806061,28,84:1b:77:6b:d5:3c
33,2025-03-18 14:11:19.806191,28,84:1b:77:6b:d5:3c
34,2025-03-18 14:11:19.810491,28,84:1b:77:6b:d5:3c
35,2025-03-18 14:11:19.810628,28,84:1b:77:6b:d5:3c
36,2025-03-18 14:11:19.821221,28,84:1b:77:6b:d5:3c
37,2025-03-18 14:11:19.821336,28,84:1b:77:6b:d5:3c
38,2025-03-18 14:11:19.821502,34,84:1b:77:6b:d5:3c
39,2025-03-18 14:11:19.825591,28,84:1b:77:6b:d5:3c
40,2025-03-18 14:11:19.825717,28,84:1b:77:6b:d5:3c
41,2025-03-18 14:11:19.830355,34,84:1b:77:6b:d5:3c
42,2025-03-18 14:11:19.833112,34,84:1b:77:6b:d5:3c
43,2025-03-18 14:11:19.834012,28,84:1b:77:6b:d5:3c
44,2025-03-18 14:11:19.834150,28,84:1b:77:6b:d5:3c
45,2025-03-18 14:11:19.841561,28,84:1b:77:6b:d5:3c
46,2025-03-18 14:11:19.841648,28,84:1b:77:6b:d5:3c
47,2025-03-18 14:11:19.848486,34,84:1b:77:6b:d5:3c
48,2025-03-18 14:11:19.849023,28,84:1b:77:6b:d5:3c
49,2025-03-18 14:11:19.849155,28,84:1b:77:6b:d5:3c
50,2025-03-18 14:11:19.849336,34,84:1b:77:6b:d5:3c
51,2025-03-18 14:11:19.865376,34,84:1b:77:6b:d5:3c
52,2025-03-18 14:11:19.865710,34,84:1b:77:6b:d5:3c
53,2025-03-18 14:11:19.867127,28,84:1b:77:6b:d5:3c
54,2025-03-18 14:11:19.867267,28,84:1b:77:6b:d5:3c
55,2025-03-18 14:11:19.872948,28,84:1b:77:6b:d5:3c
56,2025-03-18 14:11:19.873083,28,84:1b:77:6b:d5:3c
57,2025-03-18 14:11:19.883458,34,84:1b:77:6b:d5:3c
58,2025-03-18 14:11:19.884001,28,84:1b:77:6b:d5:3c
59,2025-03-18 14:11:19.884126,28,84:1b:77:6b:d5:3c
60,2025-03-18 14:11:19.887706,28,84:1b:77:6b:d5:3c
61,2025-03-18 14:11:19.887836,28,84:1b:77:6b:d5:3c
62,2025-03-18 14:11:19.897959,34,84:1b:77:6b:d5:3c
63,2025-03-18 14:11:19.903070,28,84:1b:77:6b:d5:3c
64,2025-03-18 14:11:19.903209,28,84:1b:77:6b:d5:3c
65,2025-03-18 14:11:19.904193,28,84:1b:77:6b:d5:3c
66,2025-03-18 14:11:19.904312,28,84:1b:77:6b:d5:3c
