,timestamp,length,ra
0,2025-05-07 18:46:34.909370,38,f0:57:a6:a6:b6:b6
1,2025-05-07 18:46:34.909455,38,f0:57:a6:a6:b6:b6
2,2025-05-07 18:46:34.971038,38,f0:57:a6:a6:b6:b6
3,2025-05-07 18:46:34.971124,38,f0:57:a6:a6:b6:b6
4,2025-05-07 18:46:35.015458,38,f0:57:a6:a6:b6:b6
5,2025-05-07 18:46:35.015777,38,f0:57:a6:a6:b6:b6
6,2025-05-07 18:46:35.015930,38,f0:57:a6:a6:b6:b6
7,2025-05-07 18:46:35.016008,38,f0:57:a6:a6:b6:b6
8,2025-05-07 18:46:35.103657,38,f0:57:a6:a6:b6:b6
9,2025-05-07 18:46:35.103852,38,f0:57:a6:a6:b6:b6
10,2025-05-07 18:46:35.104008,38,f0:57:a6:a6:b6:b6
11,2025-05-07 18:46:35.104252,80,f0:57:a6:a6:b6:b6
12,2025-05-07 18:46:35.202972,38,f0:57:a6:a6:b6:b6
13,2025-05-07 18:46:35.205842,38,f0:57:a6:a6:b6:b6
14,2025-05-07 18:46:35.205965,80,f0:57:a6:a6:b6:b6
15,2025-05-07 18:46:35.283450,38,f0:57:a6:a6:b6:b6
16,2025-05-07 18:46:35.283528,38,f0:57:a6:a6:b6:b6
17,2025-05-07 18:46:35.283803,38,f0:57:a6:a6:b6:b6
18,2025-05-07 18:46:35.284010,80,f0:57:a6:a6:b6:b6
19,2025-05-07 18:46:35.342148,38,f0:57:a6:a6:b6:b6
20,2025-05-07 18:46:35.342225,38,f0:57:a6:a6:b6:b6
21,2025-05-07 18:46:35.362110,38,f0:57:a6:a6:b6:b6
22,2025-05-07 18:46:35.362186,38,f0:57:a6:a6:b6:b6
23,2025-05-07 18:46:35.665051,38,f0:57:a6:a6:b6:b6
24,2025-05-07 18:46:35.665265,38,f0:57:a6:a6:b6:b6
25,2025-05-07 18:46:35.712236,38,f0:57:a6:a6:b6:b6
