,timestamp,length,ra
0,2025-03-18 14:09:44.117485,34,84:1b:77:6b:d5:3c
1,2025-03-18 14:09:44.121791,28,84:1b:77:6b:d5:3c
2,2025-03-18 14:09:44.121916,28,84:1b:77:6b:d5:3c
3,2025-03-18 14:09:44.122120,28,84:1b:77:6b:d5:3c
4,2025-03-18 14:09:44.122224,28,84:1b:77:6b:d5:3c
5,2025-03-18 14:09:44.137544,28,84:1b:77:6b:d5:3c
6,2025-03-18 14:09:44.137712,46,84:1b:77:6b:d5:3c
7,2025-03-18 14:09:44.148949,28,84:1b:77:6b:d5:3c
8,2025-03-18 14:09:44.149094,28,84:1b:77:6b:d5:3c
9,2025-03-18 14:09:44.154821,28,84:1b:77:6b:d5:3c
10,2025-03-18 14:09:44.163292,28,84:1b:77:6b:d5:3c
11,2025-03-18 14:09:44.163521,28,84:1b:77:6b:d5:3c
12,2025-03-18 14:09:44.163648,28,84:1b:77:6b:d5:3c
13,2025-03-18 14:09:44.167760,28,84:1b:77:6b:d5:3c
14,2025-03-18 14:09:44.167897,28,84:1b:77:6b:d5:3c
15,2025-03-18 14:09:44.183084,28,84:1b:77:6b:d5:3c
16,2025-03-18 14:09:44.183219,28,84:1b:77:6b:d5:3c
17,2025-03-18 14:09:44.197990,28,84:1b:77:6b:d5:3c
18,2025-03-18 14:09:44.198113,28,84:1b:77:6b:d5:3c
19,2025-03-18 14:09:44.198970,28,84:1b:77:6b:d5:3c
20,2025-03-18 14:09:44.199095,28,84:1b:77:6b:d5:3c
21,2025-03-18 14:09:44.220757,28,84:1b:77:6b:d5:3c
22,2025-03-18 14:09:44.220897,28,84:1b:77:6b:d5:3c
23,2025-03-18 14:09:44.226962,28,84:1b:77:6b:d5:3c
24,2025-03-18 14:09:44.227099,28,84:1b:77:6b:d5:3c
25,2025-03-18 14:09:44.227222,28,84:1b:77:6b:d5:3c
26,2025-03-18 14:09:44.227357,28,84:1b:77:6b:d5:3c
27,2025-03-18 14:09:44.263072,28,84:1b:77:6b:d5:3c
28,2025-03-18 14:09:44.263203,28,84:1b:77:6b:d5:3c
29,2025-03-18 14:09:44.269111,28,84:1b:77:6b:d5:3c
30,2025-03-18 14:09:44.269234,28,84:1b:77:6b:d5:3c
31,2025-03-18 14:09:44.269692,28,84:1b:77:6b:d5:3c
32,2025-03-18 14:09:44.269831,28,84:1b:77:6b:d5:3c
33,2025-03-18 14:09:44.272769,28,84:1b:77:6b:d5:3c
34,2025-03-18 14:09:44.272891,28,84:1b:77:6b:d5:3c
35,2025-03-18 14:09:44.278644,28,84:1b:77:6b:d5:3c
36,2025-03-18 14:09:44.278771,28,84:1b:77:6b:d5:3c
37,2025-03-18 14:09:44.293080,28,84:1b:77:6b:d5:3c
38,2025-03-18 14:09:44.293224,28,84:1b:77:6b:d5:3c
39,2025-03-18 14:09:44.297863,28,84:1b:77:6b:d5:3c
40,2025-03-18 14:09:44.298005,28,84:1b:77:6b:d5:3c
41,2025-03-18 14:09:44.308025,28,84:1b:77:6b:d5:3c
42,2025-03-18 14:09:44.308158,28,84:1b:77:6b:d5:3c
43,2025-03-18 14:09:44.308925,28,84:1b:77:6b:d5:3c
44,2025-03-18 14:09:44.309053,28,84:1b:77:6b:d5:3c
45,2025-03-18 14:09:44.321958,28,84:1b:77:6b:d5:3c
46,2025-03-18 14:09:44.322079,28,84:1b:77:6b:d5:3c
47,2025-03-18 14:09:44.323444,28,84:1b:77:6b:d5:3c
48,2025-03-18 14:09:44.336292,28,84:1b:77:6b:d5:3c
49,2025-03-18 14:09:44.336403,28,84:1b:77:6b:d5:3c
50,2025-03-18 14:09:44.354641,28,84:1b:77:6b:d5:3c
51,2025-03-18 14:09:44.354799,46,84:1b:77:6b:d5:3c
52,2025-03-18 14:09:44.364991,28,84:1b:77:6b:d5:3c
53,2025-03-18 14:09:44.365130,28,84:1b:77:6b:d5:3c
54,2025-03-18 14:09:44.370007,28,84:1b:77:6b:d5:3c
55,2025-03-18 14:09:44.370421,28,84:1b:77:6b:d5:3c
56,2025-03-18 14:09:44.371531,28,84:1b:77:6b:d5:3c
57,2025-03-18 14:09:44.371664,28,84:1b:77:6b:d5:3c
58,2025-03-18 14:09:44.380218,28,84:1b:77:6b:d5:3c
59,2025-03-18 14:09:44.384468,28,84:1b:77:6b:d5:3c
60,2025-03-18 14:09:44.384594,28,84:1b:77:6b:d5:3c
61,2025-03-18 14:09:44.398605,28,84:1b:77:6b:d5:3c
62,2025-03-18 14:09:44.398733,28,84:1b:77:6b:d5:3c
63,2025-03-18 14:09:44.399582,28,84:1b:77:6b:d5:3c
64,2025-03-18 14:09:44.399719,28,84:1b:77:6b:d5:3c
65,2025-03-18 14:09:44.410859,28,84:1b:77:6b:d5:3c
66,2025-03-18 14:09:44.411008,28,84:1b:77:6b:d5:3c
67,2025-03-18 14:09:44.414844,28,84:1b:77:6b:d5:3c
68,2025-03-18 14:09:44.415252,28,84:1b:77:6b:d5:3c
69,2025-03-18 14:09:44.428174,34,84:1b:77:6b:d5:3c
70,2025-03-18 14:09:44.429179,34,84:1b:77:6b:d5:3c
71,2025-03-18 14:09:44.430337,28,84:1b:77:6b:d5:3c
72,2025-03-18 14:09:44.430479,28,84:1b:77:6b:d5:3c
73,2025-03-18 14:09:44.430698,28,84:1b:77:6b:d5:3c
74,2025-03-18 14:09:44.430822,28,84:1b:77:6b:d5:3c
75,2025-03-18 14:09:44.457010,28,84:1b:77:6b:d5:3c
76,2025-03-18 14:09:44.457134,28,84:1b:77:6b:d5:3c
77,2025-03-18 14:09:44.463132,28,84:1b:77:6b:d5:3c
78,2025-03-18 14:09:44.463273,28,84:1b:77:6b:d5:3c
79,2025-03-18 14:09:44.472581,28,84:1b:77:6b:d5:3c
80,2025-03-18 14:09:44.472712,28,84:1b:77:6b:d5:3c
81,2025-03-18 14:09:44.477936,28,84:1b:77:6b:d5:3c
82,2025-03-18 14:09:44.478068,28,84:1b:77:6b:d5:3c
83,2025-03-18 14:09:44.487864,28,84:1b:77:6b:d5:3c
84,2025-03-18 14:09:44.487988,28,84:1b:77:6b:d5:3c
85,2025-03-18 14:09:44.493275,28,84:1b:77:6b:d5:3c
86,2025-03-18 14:09:44.493405,28,84:1b:77:6b:d5:3c
87,2025-03-18 14:09:44.506719,28,84:1b:77:6b:d5:3c
88,2025-03-18 14:09:44.506850,28,84:1b:77:6b:d5:3c
89,2025-03-18 14:09:44.508932,28,84:1b:77:6b:d5:3c
90,2025-03-18 14:09:44.509071,28,84:1b:77:6b:d5:3c
91,2025-03-18 14:09:44.520704,28,84:1b:77:6b:d5:3c
92,2025-03-18 14:09:44.520843,28,84:1b:77:6b:d5:3c
93,2025-03-18 14:09:44.524749,28,84:1b:77:6b:d5:3c
94,2025-03-18 14:09:44.524876,28,84:1b:77:6b:d5:3c
95,2025-03-18 14:09:44.533973,28,84:1b:77:6b:d5:3c
96,2025-03-18 14:09:44.534119,28,84:1b:77:6b:d5:3c
97,2025-03-18 14:09:44.540866,28,84:1b:77:6b:d5:3c
98,2025-03-18 14:09:44.540985,28,84:1b:77:6b:d5:3c
99,2025-03-18 14:09:44.549281,28,84:1b:77:6b:d5:3c
100,2025-03-18 14:09:44.549421,28,84:1b:77:6b:d5:3c
101,2025-03-18 14:09:44.556898,28,84:1b:77:6b:d5:3c
102,2025-03-18 14:09:44.557025,28,84:1b:77:6b:d5:3c
103,2025-03-18 14:09:44.572482,28,84:1b:77:6b:d5:3c
104,2025-03-18 14:09:44.572622,28,84:1b:77:6b:d5:3c
105,2025-03-18 14:09:44.584148,28,84:1b:77:6b:d5:3c
106,2025-03-18 14:09:44.584258,28,84:1b:77:6b:d5:3c
107,2025-03-18 14:09:44.593185,28,84:1b:77:6b:d5:3c
108,2025-03-18 14:09:44.593326,28,84:1b:77:6b:d5:3c
