,timestamp,length,ra
0,2025-03-18 17:22:04.163249,28,84:1b:77:6b:d5:3c
1,2025-03-18 17:22:04.164649,28,84:1b:77:6b:d5:3c
2,2025-03-18 17:22:04.176137,28,84:1b:77:6b:d5:3c
3,2025-03-18 17:22:04.176317,46,84:1b:77:6b:d5:3c
4,2025-03-18 17:22:04.178117,28,84:1b:77:6b:d5:3c
5,2025-03-18 17:22:04.178267,28,84:1b:77:6b:d5:3c
6,2025-03-18 17:22:04.178452,34,84:1b:77:6b:d5:3c
7,2025-03-18 17:22:04.179483,28,84:1b:77:6b:d5:3c
8,2025-03-18 17:22:04.179674,46,84:1b:77:6b:d5:3c
9,2025-03-18 17:22:04.179851,34,84:1b:77:6b:d5:3c
10,2025-03-18 17:22:04.181371,28,84:1b:77:6b:d5:3c
11,2025-03-18 17:22:04.182455,28,84:1b:77:6b:d5:3c
12,2025-03-18 17:22:04.182594,28,84:1b:77:6b:d5:3c
13,2025-03-18 17:22:04.182704,34,84:1b:77:6b:d5:3c
14,2025-03-18 17:22:04.183548,28,84:1b:77:6b:d5:3c
15,2025-03-18 17:22:04.183748,46,84:1b:77:6b:d5:3c
16,2025-03-18 17:22:04.183944,34,84:1b:77:6b:d5:3c
17,2025-03-18 17:22:04.184771,28,84:1b:77:6b:d5:3c
18,2025-03-18 17:22:04.184922,28,84:1b:77:6b:d5:3c
19,2025-03-18 17:22:04.185073,34,84:1b:77:6b:d5:3c
20,2025-03-18 17:22:04.186892,34,84:1b:77:6b:d5:3c
21,2025-03-18 17:22:04.187748,28,84:1b:77:6b:d5:3c
22,2025-03-18 17:22:04.187898,28,84:1b:77:6b:d5:3c
23,2025-03-18 17:22:04.188057,34,84:1b:77:6b:d5:3c
24,2025-03-18 17:22:04.188990,28,84:1b:77:6b:d5:3c
25,2025-03-18 17:22:04.189145,28,84:1b:77:6b:d5:3c
26,2025-03-18 17:22:04.191664,34,84:1b:77:6b:d5:3c
27,2025-03-18 17:22:04.192574,28,84:1b:77:6b:d5:3c
28,2025-03-18 17:22:04.211007,28,84:1b:77:6b:d5:3c
29,2025-03-18 17:22:04.263219,28,84:1b:77:6b:d5:3c
30,2025-03-18 17:22:04.285020,28,84:1b:77:6b:d5:3c
31,2025-03-18 17:22:04.285446,34,84:1b:77:6b:d5:3c
32,2025-03-18 17:22:04.286068,34,84:1b:77:6b:d5:3c
33,2025-03-18 17:22:04.295606,28,84:1b:77:6b:d5:3c
34,2025-03-18 17:22:04.295895,46,84:1b:77:6b:d5:3c
35,2025-03-18 17:22:04.309148,28,84:1b:77:6b:d5:3c
36,2025-03-18 17:22:04.309294,28,84:1b:77:6b:d5:3c
37,2025-03-18 17:22:04.311915,28,84:1b:77:6b:d5:3c
