count,length,timestamp,avg_length,time_interval
4,194,2025-05-07 19:05:35,48.5,1
10,422,2025-05-07 19:05:36,42.2,1
4,152,2025-05-07 19:05:37,38.0,1
4,152,2025-05-07 19:05:38,38.0,1
110,5188,2025-05-07 19:05:39,47.163636363636364,1
34,1418,2025-05-07 19:05:40,41.705882352941174,1
8,304,2025-05-07 19:05:41,38.0,1
14,658,2025-05-07 19:05:42,47.0,1
130,6032,2025-05-07 19:05:43,46.4,1
215,9472,2025-05-07 19:05:44,44.055813953488375,1
140,5992,2025-05-07 19:05:45,42.8,1
45,2004,2025-05-07 19:05:46,44.53333333333333,1
