count,length,timestamp,avg_length,time_interval
147,4206,2025-03-18 16:41:23,28.612244897959183,1
141,4032,2025-03-18 16:41:24,28.595744680851062,1
175,4996,2025-03-18 16:41:25,28.548571428571428,1
155,4520,2025-03-18 16:41:26,29.161290322580644,1
202,5764,2025-03-18 16:41:27,28.534653465346533,1
190,5422,2025-03-18 16:41:28,28.53684210526316,1
192,5424,2025-03-18 16:41:29,28.25,1
171,4878,2025-03-18 16:41:30,28.526315789473685,1
153,4332,2025-03-18 16:41:31,28.313725490196077,1
162,4620,2025-03-18 16:41:32,28.51851851851852,1
159,4608,2025-03-18 16:41:33,28.9811320754717,1
162,4626,2025-03-18 16:41:34,28.555555555555557,1
175,4972,2025-03-18 16:41:35,28.411428571428573,1
168,4812,2025-03-18 16:41:36,28.642857142857142,1
197,5648,2025-03-18 16:41:37,28.67005076142132,1
172,4942,2025-03-18 16:41:38,28.732558139534884,1
196,5596,2025-03-18 16:41:39,28.551020408163264,1
161,4544,2025-03-18 16:41:40,28.22360248447205,1
178,5098,2025-03-18 16:41:41,28.640449438202246,1
180,5130,2025-03-18 16:41:42,28.5,1
159,4542,2025-03-18 16:41:43,28.566037735849058,1
145,4120,2025-03-18 16:41:44,28.413793103448278,1
187,5344,2025-03-18 16:41:45,28.577540106951872,1
165,4770,2025-03-18 16:41:46,28.90909090909091,1
191,5474,2025-03-18 16:41:47,28.659685863874344,1
191,5510,2025-03-18 16:41:48,28.848167539267017,1
185,5342,2025-03-18 16:41:49,28.875675675675677,1
184,5302,2025-03-18 16:41:50,28.815217391304348,1
184,5284,2025-03-18 16:41:51,28.717391304347824,1
179,5102,2025-03-18 16:41:52,28.502793296089386,1
183,5226,2025-03-18 16:41:53,28.557377049180328,1
187,5380,2025-03-18 16:41:54,28.77005347593583,1
168,4830,2025-03-18 16:41:55,28.75,1
148,4258,2025-03-18 16:41:56,28.77027027027027,1
179,5132,2025-03-18 16:41:57,28.670391061452513,1
174,4998,2025-03-18 16:41:58,28.724137931034484,1
153,4374,2025-03-18 16:41:59,28.58823529411765,1
162,4572,2025-03-18 16:42:00,28.22222222222222,1
156,4476,2025-03-18 16:42:01,28.692307692307693,1
175,5002,2025-03-18 16:42:02,28.582857142857144,1
160,4552,2025-03-18 16:42:03,28.45,1
155,4376,2025-03-18 16:42:04,28.232258064516127,1
158,4424,2025-03-18 16:42:05,28.0,1
135,3852,2025-03-18 16:42:06,28.533333333333335,1
150,4278,2025-03-18 16:42:07,28.52,1
146,4166,2025-03-18 16:42:08,28.534246575342465,1
171,4872,2025-03-18 16:42:09,28.49122807017544,1
154,4456,2025-03-18 16:42:10,28.935064935064936,1
154,4384,2025-03-18 16:42:11,28.467532467532468,1
135,3996,2025-03-18 16:42:12,29.6,1
181,5194,2025-03-18 16:42:13,28.696132596685082,1
180,5274,2025-03-18 16:42:14,29.3,1
180,5310,2025-03-18 16:42:15,29.5,1
175,5044,2025-03-18 16:42:16,28.822857142857142,1
172,4942,2025-03-18 16:42:17,28.732558139534884,1
207,5940,2025-03-18 16:42:18,28.695652173913043,1
164,4772,2025-03-18 16:42:19,29.097560975609756,1
161,4598,2025-03-18 16:42:20,28.559006211180126,1
176,5072,2025-03-18 16:42:21,28.818181818181817,1
174,4980,2025-03-18 16:42:22,28.620689655172413,1
146,4322,2025-03-18 16:42:23,29.602739726027398,1
173,4988,2025-03-18 16:42:24,28.832369942196532,1
173,4916,2025-03-18 16:42:25,28.416184971098264,1
167,4748,2025-03-18 16:42:26,28.431137724550897,1
156,4548,2025-03-18 16:42:27,29.153846153846153,1
154,4486,2025-03-18 16:42:28,29.12987012987013,1
177,5046,2025-03-18 16:42:29,28.508474576271187,1
171,4842,2025-03-18 16:42:30,28.31578947368421,1
154,4408,2025-03-18 16:42:31,28.623376623376622,1
160,4606,2025-03-18 16:42:32,28.7875,1
150,4308,2025-03-18 16:42:33,28.72,1
144,4218,2025-03-18 16:42:34,29.291666666666668,1
157,4486,2025-03-18 16:42:35,28.573248407643312,1
161,4760,2025-03-18 16:42:36,29.565217391304348,1
177,5118,2025-03-18 16:42:37,28.915254237288135,1
147,4242,2025-03-18 16:42:38,28.857142857142858,1
185,5330,2025-03-18 16:42:39,28.81081081081081,1
176,5036,2025-03-18 16:42:40,28.613636363636363,1
161,4616,2025-03-18 16:42:41,28.67080745341615,1
131,3776,2025-03-18 16:42:42,28.82442748091603,1
166,4720,2025-03-18 16:42:43,28.433734939759034,1
146,4232,2025-03-18 16:42:44,28.986301369863014,1
169,4840,2025-03-18 16:42:45,28.63905325443787,1
161,4724,2025-03-18 16:42:46,29.341614906832298,1
162,4626,2025-03-18 16:42:47,28.555555555555557,1
173,4934,2025-03-18 16:42:48,28.520231213872833,1
153,4446,2025-03-18 16:42:49,29.058823529411764,1
165,4710,2025-03-18 16:42:50,28.545454545454547,1
166,4774,2025-03-18 16:42:51,28.759036144578314,1
156,4476,2025-03-18 16:42:52,28.692307692307693,1
168,4842,2025-03-18 16:42:53,28.821428571428573,1
50,1400,2025-03-18 16:42:54,28.0,1
