count,length,timestamp,avg_length,time_interval
38,1822,2025-05-07 18:53:20,47.94736842105263,1
155,7822,2025-05-07 18:53:21,50.464516129032255,1
160,8390,2025-05-07 18:53:22,52.4375,1
187,9500,2025-05-07 18:53:23,50.80213903743316,1
223,11414,2025-05-07 18:53:24,51.18385650224215,1
280,13916,2025-05-07 18:53:25,49.7,1
242,11254,2025-05-07 18:53:26,46.50413223140496,1
43,2138,2025-05-07 18:53:27,49.72093023255814,1
10,422,2025-05-07 18:53:28,42.2,1
4,194,2025-05-07 18:53:29,48.5,1
14,574,2025-05-07 18:53:30,41.0,1
2,76,2025-05-07 18:53:31,38.0,1
128,6460,2025-05-07 18:53:32,50.46875,1
