count,length,timestamp,avg_length,time_interval
39,1524,2025-05-07 18:37:23,39.07692307692308,1
127,4868,2025-05-07 18:37:24,38.330708661417326,1
121,4598,2025-05-07 18:37:25,38.0,1
125,4834,2025-05-07 18:37:26,38.672,1
129,4986,2025-05-07 18:37:27,38.651162790697676,1
135,5172,2025-05-07 18:37:28,38.31111111111111,1
139,5282,2025-05-07 18:37:29,38.0,1
136,5252,2025-05-07 18:37:30,38.61764705882353,1
139,5324,2025-05-07 18:37:31,38.302158273381295,1
127,4826,2025-05-07 18:37:32,38.0,1
139,5324,2025-05-07 18:37:33,38.302158273381295,1
