count,length,timestamp,avg_length,time_interval
14,392,2025-03-18 14:08:48,28.0,1
317,9764,2025-03-18 14:08:49,30.801261829652997,1
392,12290,2025-03-18 14:08:50,31.352040816326532,1
208,5998,2025-03-18 14:08:51,28.83653846153846,1
230,6566,2025-03-18 14:08:52,28.547826086956523,1
188,5450,2025-03-18 14:08:53,28.98936170212766,1
232,6646,2025-03-18 14:08:54,28.646551724137932,1
219,6420,2025-03-18 14:08:55,29.315068493150687,1
272,8228,2025-03-18 14:08:56,30.25,1
205,5902,2025-03-18 14:08:57,28.790243902439023,1
210,6096,2025-03-18 14:08:58,29.02857142857143,1
227,6482,2025-03-18 14:08:59,28.555066079295155,1
240,6864,2025-03-18 14:09:00,28.6,1
51,1464,2025-03-18 14:09:01,28.705882352941178,1
