count,length,timestamp,avg_length,time_interval
96,2940,2025-05-07 16:16:31,30.625,1
107,3845,2025-05-07 16:16:32,35.93457943925234,1
112,3472,2025-05-07 16:16:33,31.0,1
142,4102,2025-05-07 16:16:34,28.887323943661972,1
134,4004,2025-05-07 16:16:35,29.880597014925375,1
123,3570,2025-05-07 16:16:36,29.024390243902438,1
109,3052,2025-05-07 16:16:37,28.0,1
130,3724,2025-05-07 16:16:38,28.646153846153847,1
135,3864,2025-05-07 16:16:39,28.622222222222224,1
134,3794,2025-05-07 16:16:40,28.313432835820894,1
108,3066,2025-05-07 16:16:41,28.38888888888889,1
104,3038,2025-05-07 16:16:42,29.21153846153846,1
133,3808,2025-05-07 16:16:43,28.63157894736842,1
124,3598,2025-05-07 16:16:44,29.016129032258064,1
118,3388,2025-05-07 16:16:45,28.71186440677966,1
118,3304,2025-05-07 16:16:46,28.0,1
124,3472,2025-05-07 16:16:47,28.0,1
64,1834,2025-05-07 16:16:48,28.65625,1
