count,length,timestamp,avg_length,time_interval
49,2492,2025-05-07 18:46:17,50.857142857142854,1
108,4398,2025-05-07 18:46:18,40.72222222222222,1
123,5472,2025-05-07 18:46:19,44.48780487804878,1
189,9660,2025-05-07 18:46:20,51.111111111111114,1
181,9272,2025-05-07 18:46:21,51.226519337016576,1
165,8916,2025-05-07 18:46:22,54.03636363636364,1
121,6320,2025-05-07 18:46:23,52.231404958677686,1
7,308,2025-05-07 18:46:24,44.0,1
50,2194,2025-05-07 18:46:25,43.88,1
4,152,2025-05-07 18:46:26,38.0,1
4,152,2025-05-07 18:46:27,38.0,1
7,266,2025-05-07 18:46:28,38.0,1
