count,length,timestamp,avg_length,time_interval
11,308,2025-03-18 10:05:41,28.0,1
93,2628,2025-03-18 10:05:42,28.258064516129032,1
104,2984,2025-03-18 10:05:43,28.692307692307693,1
97,2770,2025-03-18 10:05:44,28.556701030927837,1
107,3032,2025-03-18 10:05:45,28.33644859813084,1
103,2938,2025-03-18 10:05:46,28.524271844660195,1
103,2902,2025-03-18 10:05:47,28.174757281553397,1
110,3152,2025-03-18 10:05:48,28.654545454545456,1
110,3212,2025-03-18 10:05:49,29.2,1
108,3042,2025-03-18 10:05:50,28.166666666666668,1
99,2808,2025-03-18 10:05:51,28.363636363636363,1
106,2986,2025-03-18 10:05:52,28.169811320754718,1
103,2974,2025-03-18 10:05:53,28.87378640776699,1
101,2858,2025-03-18 10:05:54,28.297029702970296,1
106,3022,2025-03-18 10:05:55,28.50943396226415,1
103,2926,2025-03-18 10:05:56,28.40776699029126,1
104,2948,2025-03-18 10:05:57,28.346153846153847,1
108,3078,2025-03-18 10:05:58,28.5,1
97,2788,2025-03-18 10:05:59,28.742268041237114,1
29,812,2025-03-18 10:06:00,28.0,1
