count,length,timestamp,avg_length,time_interval
351,10716,2025-03-18 14:09:07,30.52991452991453,1
343,10516,2025-03-18 14:09:08,30.658892128279884,1
324,10014,2025-03-18 14:09:09,30.90740740740741,1
325,9940,2025-03-18 14:09:10,30.584615384615386,1
344,10376,2025-03-18 14:09:11,30.162790697674417,1
279,8406,2025-03-18 14:09:12,30.129032258064516,1
344,10448,2025-03-18 14:09:13,30.372093023255815,1
260,7700,2025-03-18 14:09:14,29.615384615384617,1
373,11620,2025-03-18 14:09:15,31.152815013404826,1
410,12872,2025-03-18 14:09:16,31.39512195121951,1
502,15718,2025-03-18 14:09:17,31.310756972111555,1
357,11034,2025-03-18 14:09:18,30.907563025210084,1
91,2824,2025-03-18 14:09:19,31.032967032967033,1
