count,length,timestamp,avg_length,time_interval
25,742,2025-05-07 16:53:03,29.68,1
126,3612,2025-05-07 16:53:04,28.666666666666668,1
122,3500,2025-05-07 16:53:05,28.688524590163933,1
130,3724,2025-05-07 16:53:06,28.646153846153847,1
128,3584,2025-05-07 16:53:07,28.0,1
128,3668,2025-05-07 16:53:08,28.65625,1
104,2954,2025-05-07 16:53:09,28.403846153846153,1
127,3598,2025-05-07 16:53:10,28.330708661417322,1
126,3612,2025-05-07 16:53:11,28.666666666666668,1
116,3248,2025-05-07 16:53:12,28.0,1
118,3304,2025-05-07 16:53:13,28.0,1
112,3136,2025-05-07 16:53:14,28.0,1
99,2814,2025-05-07 16:53:15,28.424242424242426,1
129,3696,2025-05-07 16:53:16,28.651162790697676,1
105,2940,2025-05-07 16:53:17,28.0,1
113,3248,2025-05-07 16:53:18,28.743362831858406,1
125,3542,2025-05-07 16:53:19,28.336,1
121,3556,2025-05-07 16:53:20,29.388429752066116,1
119,3374,2025-05-07 16:53:21,28.352941176470587,1
25,700,2025-05-07 16:53:22,28.0,1
