count,length,timestamp,avg_length,time_interval
61,2654,2025-05-07 19:03:17,43.50819672131148,1
226,12534,2025-05-07 19:03:18,55.46017699115044,1
228,10302,2025-05-07 19:03:19,45.18421052631579,1
113,4630,2025-05-07 19:03:20,40.97345132743363,1
132,6570,2025-05-07 19:03:21,49.77272727272727,1
67,2840,2025-05-07 19:03:22,42.38805970149254,1
59,2914,2025-05-07 19:03:23,49.389830508474574,1
128,6208,2025-05-07 19:03:24,48.5,1
42,1932,2025-05-07 19:03:25,46.0,1
63,2646,2025-05-07 19:03:26,42.0,1
9,468,2025-05-07 19:03:27,52.0,1
19,806,2025-05-07 19:03:28,42.421052631578945,1
6,270,2025-05-07 19:03:29,45.0,1
