count,length,timestamp,avg_length,time_interval
6,312,2025-05-07 18:50:31,52.0,1
71,3244,2025-05-07 18:50:32,45.690140845070424,1
54,2724,2025-05-07 18:50:33,50.44444444444444,1
57,2796,2025-05-07 18:50:34,49.05263157894737,1
90,4344,2025-05-07 18:50:35,48.266666666666666,1
138,6714,2025-05-07 18:50:36,48.65217391304348,1
228,11436,2025-05-07 18:50:37,50.1578947368421,1
144,7572,2025-05-07 18:50:38,52.583333333333336,1
83,4246,2025-05-07 18:50:39,51.1566265060241,1
248,13036,2025-05-07 18:50:40,52.564516129032256,1
280,14126,2025-05-07 18:50:41,50.45,1
276,14646,2025-05-07 18:50:42,53.06521739130435,1
238,15342,2025-05-07 18:50:43,64.46218487394958,1
4,194,2025-05-07 18:50:44,48.5,1
