count,length,timestamp,avg_length,time_interval
23,644,2025-05-07 16:05:16,28.0,1
115,3220,2025-05-07 16:05:17,28.0,1
122,3416,2025-05-07 16:05:18,28.0,1
127,3598,2025-05-07 16:05:19,28.330708661417322,1
115,3304,2025-05-07 16:05:20,28.730434782608697,1
118,3346,2025-05-07 16:05:21,28.35593220338983,1
116,3290,2025-05-07 16:05:22,28.362068965517242,1
113,3290,2025-05-07 16:05:23,29.115044247787612,1
121,3472,2025-05-07 16:05:24,28.694214876033058,1
117,3318,2025-05-07 16:05:25,28.358974358974358,1
138,4074,2025-05-07 16:05:26,29.52173913043478,1
116,3332,2025-05-07 16:05:27,28.724137931034484,1
124,3514,2025-05-07 16:05:28,28.338709677419356,1
97,2716,2025-05-07 16:05:29,28.0,1
129,3654,2025-05-07 16:05:30,28.325581395348838,1
122,3458,2025-05-07 16:05:31,28.34426229508197,1
114,3318,2025-05-07 16:05:32,29.105263157894736,1
107,3080,2025-05-07 16:05:33,28.785046728971963,1
109,3052,2025-05-07 16:05:34,28.0,1
32,896,2025-05-07 16:05:35,28.0,1
