count,length,timestamp,avg_length,time_interval
78,2280,2025-03-18 13:41:27,29.23076923076923,1
233,6668,2025-03-18 13:41:28,28.61802575107296,1
221,6416,2025-03-18 13:41:29,29.031674208144796,1
242,6908,2025-03-18 13:41:30,28.545454545454547,1
207,5946,2025-03-18 13:41:31,28.72463768115942,1
248,7052,2025-03-18 13:41:32,28.43548387096774,1
245,7148,2025-03-18 13:41:33,29.175510204081633,1
222,6288,2025-03-18 13:41:34,28.324324324324323,1
232,6676,2025-03-18 13:41:35,28.775862068965516,1
229,6538,2025-03-18 13:41:36,28.550218340611355,1
223,6388,2025-03-18 13:41:37,28.6457399103139,1
