count,length,timestamp,avg_length,time_interval
9,252,2025-03-18 10:06:10,28.0,1
109,3088,2025-03-18 10:06:11,28.3302752293578,1
105,2988,2025-03-18 10:06:12,28.457142857142856,1
95,2702,2025-03-18 10:06:13,28.442105263157895,1
100,2872,2025-03-18 10:06:14,28.72,1
110,3086,2025-03-18 10:06:15,28.054545454545455,1
92,2612,2025-03-18 10:06:16,28.391304347826086,1
125,3518,2025-03-18 10:06:17,28.144,1
154,4528,2025-03-18 10:06:18,29.4025974025974,1
100,2872,2025-03-18 10:06:19,28.72,1
104,2948,2025-03-18 10:06:20,28.346153846153847,1
102,2898,2025-03-18 10:06:21,28.41176470588235,1
115,3268,2025-03-18 10:06:22,28.417391304347827,1
92,2636,2025-03-18 10:06:23,28.652173913043477,1
95,2720,2025-03-18 10:06:24,28.63157894736842,1
128,3620,2025-03-18 10:06:25,28.28125,1
93,2676,2025-03-18 10:06:26,28.774193548387096,1
106,3004,2025-03-18 10:06:27,28.339622641509433,1
36,1014,2025-03-18 10:06:28,28.166666666666668,1
