count,length,timestamp,avg_length,time_interval
92,2612,2025-03-18 13:46:00,28.391304347826086,1
192,5430,2025-03-18 13:46:01,28.28125,1
210,6030,2025-03-18 13:46:02,28.714285714285715,1
192,5472,2025-03-18 13:46:03,28.5,1
220,6286,2025-03-18 13:46:04,28.572727272727274,1
222,6288,2025-03-18 13:46:05,28.324324324324323,1
208,6004,2025-03-18 13:46:06,28.865384615384617,1
217,6130,2025-03-18 13:46:07,28.24884792626728,1
208,5890,2025-03-18 13:46:08,28.317307692307693,1
207,5982,2025-03-18 13:46:09,28.89855072463768,1
231,6522,2025-03-18 13:46:10,28.233766233766232,1
155,4430,2025-03-18 13:46:11,28.580645161290324,1
