count,length,timestamp,avg_length,time_interval
10,506,2025-05-07 18:49:38,50.6,1
59,3124,2025-05-07 18:49:39,52.94915254237288,1
126,6006,2025-05-07 18:49:40,47.666666666666664,1
227,14000,2025-05-07 18:49:41,61.67400881057269,1
78,4056,2025-05-07 18:49:42,52.0,1
59,2914,2025-05-07 18:49:43,49.389830508474574,1
85,4196,2025-05-07 18:49:44,49.36470588235294,1
51,2358,2025-05-07 18:49:45,46.23529411764706,1
90,4806,2025-05-07 18:49:46,53.4,1
77,4438,2025-05-07 18:49:47,57.63636363636363,1
56,2926,2025-05-07 18:49:48,52.25,1
106,5414,2025-05-07 18:49:49,51.075471698113205,1
11,460,2025-05-07 18:49:50,41.81818181818182,1
