count,length,timestamp,avg_length,time_interval
26,1198,2025-05-07 18:44:28,46.07692307692308,1
328,18720,2025-05-07 18:44:29,57.073170731707314,1
233,11248,2025-05-07 18:44:30,48.27467811158798,1
191,9610,2025-05-07 18:44:31,50.31413612565445,1
202,10364,2025-05-07 18:44:32,51.306930693069305,1
229,10844,2025-05-07 18:44:33,47.353711790393014,1
278,13462,2025-05-07 18:44:34,48.42446043165467,1
79,3590,2025-05-07 18:44:35,45.44303797468354,1
8,388,2025-05-07 18:44:36,48.5,1
14,532,2025-05-07 18:44:38,38.0,1
