count,length,timestamp,avg_length,time_interval
174,4986,2025-03-18 13:45:40,28.655172413793103,1
225,6426,2025-03-18 13:45:41,28.56,1
221,6386,2025-03-18 13:45:42,28.895927601809955,1
247,7246,2025-03-18 13:45:43,29.336032388663966,1
199,5860,2025-03-18 13:45:44,29.44723618090452,1
230,6644,2025-03-18 13:45:45,28.88695652173913,1
199,5824,2025-03-18 13:45:46,29.266331658291456,1
207,6030,2025-03-18 13:45:47,29.130434782608695,1
207,5976,2025-03-18 13:45:48,28.869565217391305,1
199,5734,2025-03-18 13:45:49,28.814070351758794,1
89,2498,2025-03-18 13:45:50,28.06741573033708,1
