count,length,timestamp,avg_length,time_interval
76,2170,2025-05-07 16:07:27,28.55263157894737,1
124,3556,2025-05-07 16:07:28,28.677419354838708,1
140,4004,2025-05-07 16:07:29,28.6,1
100,2926,2025-05-07 16:07:30,29.26,1
119,3374,2025-05-07 16:07:31,28.352941176470587,1
122,3500,2025-05-07 16:07:32,28.688524590163933,1
128,3710,2025-05-07 16:07:33,28.984375,1
126,3570,2025-05-07 16:07:34,28.333333333333332,1
120,3444,2025-05-07 16:07:35,28.7,1
140,3920,2025-05-07 16:07:36,28.0,1
130,3682,2025-05-07 16:07:37,28.323076923076922,1
135,3906,2025-05-07 16:07:38,28.933333333333334,1
136,3976,2025-05-07 16:07:39,29.235294117647058,1
120,3360,2025-05-07 16:07:40,28.0,1
134,3836,2025-05-07 16:07:41,28.62686567164179,1
135,3822,2025-05-07 16:07:42,28.31111111111111,1
87,2436,2025-05-07 16:07:43,28.0,1
