count,length,timestamp,avg_length,time_interval
297,9420,2025-03-18 14:11:01,31.717171717171716,1
399,12366,2025-03-18 14:11:02,30.992481203007518,1
313,9610,2025-03-18 14:11:03,30.702875399361023,1
333,10332,2025-03-18 14:11:04,31.027027027027028,1
373,11602,2025-03-18 14:11:05,31.10455764075067,1
353,10862,2025-03-18 14:11:06,30.770538243626063,1
352,10798,2025-03-18 14:11:07,30.676136363636363,1
347,10658,2025-03-18 14:11:08,30.714697406340058,1
415,13006,2025-03-18 14:11:09,31.339759036144578,1
222,6906,2025-03-18 14:11:10,31.10810810810811,1
