count,length,timestamp,avg_length,time_interval
553,17800,2025-03-18 17:20:41,32.1880650994575,1
634,19870,2025-03-18 17:20:42,31.34069400630915,1
529,16492,2025-03-18 17:20:43,31.1758034026465,1
557,17354,2025-03-18 17:20:44,31.156193895870736,1
642,20298,2025-03-18 17:20:45,31.61682242990654,1
554,18116,2025-03-18 17:20:46,32.70036101083033,1
508,16822,2025-03-18 17:20:47,33.11417322834646,1
541,17956,2025-03-18 17:20:48,33.190388170055456,1
551,17780,2025-03-18 17:20:49,32.26860254083485,1
612,19950,2025-03-18 17:20:50,32.59803921568628,1
581,18854,2025-03-18 17:20:51,32.45094664371773,1
455,14132,2025-03-18 17:20:52,31.05934065934066,1
680,22100,2025-03-18 17:20:53,32.5,1
671,21620,2025-03-18 17:20:54,32.22056631892698,1
663,21816,2025-03-18 17:20:55,32.90497737556561,1
660,21534,2025-03-18 17:20:56,32.627272727272725,1
653,21032,2025-03-18 17:20:57,32.208269525267994,1
614,19766,2025-03-18 17:20:58,32.192182410423456,1
596,19220,2025-03-18 17:20:59,32.24832214765101,1
474,15186,2025-03-18 17:21:00,32.037974683544306,1
615,20124,2025-03-18 17:21:01,32.72195121951219,1
674,21974,2025-03-18 17:21:02,32.602373887240354,1
566,17996,2025-03-18 17:21:03,31.795053003533567,1
502,15802,2025-03-18 17:21:04,31.47808764940239,1
566,17924,2025-03-18 17:21:05,31.6678445229682,1
601,19318,2025-03-18 17:21:06,32.143094841930115,1
630,20526,2025-03-18 17:21:07,32.58095238095238,1
520,16612,2025-03-18 17:21:08,31.946153846153845,1
787,25324,2025-03-18 17:21:09,32.177890724269375,1
562,18004,2025-03-18 17:21:10,32.0355871886121,1
648,20424,2025-03-18 17:21:11,31.51851851851852,1
596,19478,2025-03-18 17:21:12,32.68120805369127,1
652,21052,2025-03-18 17:21:13,32.28834355828221,1
626,19862,2025-03-18 17:21:14,31.728434504792332,1
620,20102,2025-03-18 17:21:15,32.42258064516129,1
631,20338,2025-03-18 17:21:16,32.23137876386688,1
703,23542,2025-03-18 17:21:17,33.48790896159317,1
743,24656,2025-03-18 17:21:18,33.184387617765815,1
574,19024,2025-03-18 17:21:19,33.142857142857146,1
589,19786,2025-03-18 17:21:20,33.592529711375214,1
520,17176,2025-03-18 17:21:21,33.03076923076923,1
622,20536,2025-03-18 17:21:22,33.01607717041801,1
630,20628,2025-03-18 17:21:23,32.74285714285714,1
702,23214,2025-03-18 17:21:24,33.06837606837607,1
977,31496,2025-03-18 17:21:25,32.2374616171955,1
914,30032,2025-03-18 17:21:26,32.85776805251641,1
824,27644,2025-03-18 17:21:27,33.54854368932039,1
849,28248,2025-03-18 17:21:28,33.27208480565371,1
902,30164,2025-03-18 17:21:29,33.44124168514412,1
775,25756,2025-03-18 17:21:30,33.233548387096775,1
684,22794,2025-03-18 17:21:31,33.324561403508774,1
843,27744,2025-03-18 17:21:32,32.91103202846975,1
558,17826,2025-03-18 17:21:33,31.946236559139784,1
795,27385,2025-03-18 17:21:34,34.44654088050314,1
631,20524,2025-03-18 17:21:35,32.526148969889064,1
640,20866,2025-03-18 17:21:36,32.603125,1
580,19228,2025-03-18 17:21:37,33.15172413793103,1
557,18500,2025-03-18 17:21:38,33.21364452423698,1
744,24762,2025-03-18 17:21:39,33.28225806451613,1
897,29790,2025-03-18 17:21:40,33.21070234113712,1
842,27464,2025-03-18 17:21:41,32.61757719714964,1
741,24000,2025-03-18 17:21:42,32.388663967611336,1
753,24156,2025-03-18 17:21:43,32.0796812749004,1
515,16154,2025-03-18 17:21:44,31.366990291262137,1
441,13776,2025-03-18 17:21:45,31.238095238095237,1
652,20482,2025-03-18 17:21:46,31.414110429447852,1
830,26642,2025-03-18 17:21:47,32.09879518072289,1
595,18754,2025-03-18 17:21:48,31.51932773109244,1
496,15652,2025-03-18 17:21:49,31.556451612903224,1
488,15470,2025-03-18 17:21:50,31.700819672131146,1
142,4270,2025-03-18 17:21:51,30.070422535211268,1
628,20146,2025-03-18 17:21:52,32.0796178343949,1
638,20852,2025-03-18 17:21:53,32.6833855799373,1
698,22874,2025-03-18 17:21:54,32.77077363896848,1
925,29764,2025-03-18 17:21:55,32.1772972972973,1
640,20464,2025-03-18 17:21:56,31.975,1
