count,length,timestamp,avg_length,time_interval
10,380,2025-05-07 18:45:26,38.0,1
4,152,2025-05-07 18:45:27,38.0,1
154,7826,2025-05-07 18:45:28,50.81818181818182,1
27,1278,2025-05-07 18:45:29,47.333333333333336,1
18,726,2025-05-07 18:45:30,40.333333333333336,1
31,1346,2025-05-07 18:45:31,43.41935483870968,1
288,13842,2025-05-07 18:45:32,48.0625,1
306,18220,2025-05-07 18:45:33,59.54248366013072,1
585,28446,2025-05-07 18:45:34,48.62564102564102,1
328,16916,2025-05-07 18:45:35,51.573170731707314,1
173,7582,2025-05-07 18:45:36,43.82658959537572,1
176,8368,2025-05-07 18:45:37,47.54545454545455,1
59,2410,2025-05-07 18:45:38,40.847457627118644,1
