count,length,timestamp,avg_length,time_interval
107,5536,2025-05-07 18:55:59,51.73831775700935,1
154,6860,2025-05-07 18:56:00,44.54545454545455,1
271,10760,2025-05-07 18:56:01,39.70479704797048,1
441,17934,2025-05-07 18:56:02,40.666666666666664,1
425,17032,2025-05-07 18:56:03,40.07529411764706,1
367,14576,2025-05-07 18:56:04,39.716621253406,1
394,19296,2025-05-07 18:56:05,48.974619289340104,1
360,15864,2025-05-07 18:56:06,44.06666666666667,1
254,10534,2025-05-07 18:56:07,41.47244094488189,1
277,12080,2025-05-07 18:56:08,43.6101083032491,1
58,2708,2025-05-07 18:56:09,46.689655172413794,1
46,2126,2025-05-07 18:56:10,46.21739130434783,1
