count,length,timestamp,avg_length,time_interval
51,2022,2025-05-07 18:25:10,39.64705882352941,1
194,7540,2025-05-07 18:25:11,38.865979381443296,1
165,6312,2025-05-07 18:25:12,38.25454545454546,1
149,5704,2025-05-07 18:25:13,38.281879194630875,1
152,5860,2025-05-07 18:25:14,38.55263157894737,1
145,5510,2025-05-07 18:25:15,38.0,1
144,5472,2025-05-07 18:25:16,38.0,1
136,5168,2025-05-07 18:25:17,38.0,1
134,5134,2025-05-07 18:25:18,38.3134328358209,1
142,5522,2025-05-07 18:25:19,38.88732394366197,1
137,5206,2025-05-07 18:25:20,38.0,1
145,5594,2025-05-07 18:25:21,38.57931034482758,1
