count,length,timestamp,avg_length,time_interval
24,720,2025-03-18 13:53:06,30.0,1
78,2556,2025-03-18 13:53:07,32.76923076923077,1
388,12880,2025-03-18 13:53:08,33.1958762886598,1
465,16430,2025-03-18 13:53:09,35.333333333333336,1
389,12716,2025-03-18 13:53:10,32.688946015424165,1
205,6508,2025-03-18 13:53:11,31.746341463414634,1
46,1396,2025-03-18 13:53:12,30.347826086956523,1
362,11750,2025-03-18 13:53:13,32.4585635359116,1
37,1090,2025-03-18 13:53:14,29.45945945945946,1
223,7240,2025-03-18 13:53:15,32.46636771300449,1
88,2800,2025-03-18 13:53:16,31.818181818181817,1
197,6356,2025-03-18 13:53:17,32.263959390862944,1
64,2074,2025-03-18 13:53:18,32.40625,1
413,13736,2025-03-18 13:53:19,33.2590799031477,1
157,4972,2025-03-18 13:53:20,31.668789808917197,1
293,9482,2025-03-18 13:53:21,32.3617747440273,1
260,8648,2025-03-18 13:53:22,33.261538461538464,1
149,4688,2025-03-18 13:53:23,31.463087248322147,1
128,4160,2025-03-18 13:53:24,32.5,1
