count,length,timestamp,avg_length,time_interval
356,11210,2025-03-18 17:12:39,31.48876404494382,1
455,14780,2025-03-18 17:12:40,32.48351648351648,1
592,19210,2025-03-18 17:12:41,32.44932432432432,1
448,14230,2025-03-18 17:12:42,31.763392857142858,1
474,15234,2025-03-18 17:12:43,32.139240506329116,1
523,16990,2025-03-18 17:12:44,32.48565965583174,1
500,16160,2025-03-18 17:12:45,32.32,1
727,21574,2025-03-18 17:12:46,29.675378266850068,1
434,12986,2025-03-18 17:12:47,29.921658986175114,1
614,20036,2025-03-18 17:12:48,32.63192182410423,1
612,20004,2025-03-18 17:12:49,32.68627450980392,1
777,24876,2025-03-18 17:12:50,32.01544401544402,1
575,18470,2025-03-18 17:12:51,32.12173913043478,1
447,14370,2025-03-18 17:12:52,32.147651006711406,1
663,22398,2025-03-18 17:12:53,33.782805429864254,1
540,17850,2025-03-18 17:12:54,33.05555555555556,1
650,21302,2025-03-18 17:12:55,32.77230769230769,1
626,20228,2025-03-18 17:12:56,32.31309904153355,1
632,22205,2025-03-18 17:12:57,35.13449367088607,1
512,15434,2025-03-18 17:12:58,30.14453125,1
623,18380,2025-03-18 17:12:59,29.502407704654896,1
630,18468,2025-03-18 17:13:00,29.314285714285713,1
520,17020,2025-03-18 17:13:01,32.73076923076923,1
528,16416,2025-03-18 17:13:02,31.09090909090909,1
611,19460,2025-03-18 17:13:03,31.849427168576106,1
636,20604,2025-03-18 17:13:04,32.39622641509434,1
639,20472,2025-03-18 17:13:05,32.03755868544601,1
597,19140,2025-03-18 17:13:06,32.06030150753769,1
508,16192,2025-03-18 17:13:07,31.874015748031496,1
611,19568,2025-03-18 17:13:08,32.02618657937807,1
631,20020,2025-03-18 17:13:09,31.727416798732172,1
754,24076,2025-03-18 17:13:10,31.93103448275862,1
403,12652,2025-03-18 17:13:11,31.39454094292804,1
567,18624,2025-03-18 17:13:12,32.84656084656085,1
559,17932,2025-03-18 17:13:13,32.07871198568873,1
729,22548,2025-03-18 17:13:14,30.930041152263374,1
629,18758,2025-03-18 17:13:15,29.82193958664547,1
566,16526,2025-03-18 17:13:16,29.197879858657245,1
706,20440,2025-03-18 17:13:17,28.951841359773372,1
641,18830,2025-03-18 17:13:18,29.37597503900156,1
651,19590,2025-03-18 17:13:19,30.092165898617512,1
593,18110,2025-03-18 17:13:20,30.539629005059023,1
479,15158,2025-03-18 17:13:21,31.64509394572025,1
498,15774,2025-03-18 17:13:22,31.674698795180724,1
483,15738,2025-03-18 17:13:23,32.58385093167702,1
695,21746,2025-03-18 17:13:24,31.289208633093526,1
730,21580,2025-03-18 17:13:25,29.561643835616437,1
465,14466,2025-03-18 17:13:26,31.10967741935484,1
754,24322,2025-03-18 17:13:27,32.257294429708224,1
525,17106,2025-03-18 17:13:28,32.582857142857144,1
771,25806,2025-03-18 17:13:29,33.47081712062257,1
674,21758,2025-03-18 17:13:30,32.281899109792285,1
652,21610,2025-03-18 17:13:31,33.144171779141104,1
435,14292,2025-03-18 17:13:32,32.855172413793106,1
535,17146,2025-03-18 17:13:33,32.04859813084112,1
583,18790,2025-03-18 17:13:34,32.22984562607204,1
679,21958,2025-03-18 17:13:35,32.338733431516935,1
808,26014,2025-03-18 17:13:36,32.195544554455445,1
650,21176,2025-03-18 17:13:37,32.57846153846154,1
561,18384,2025-03-18 17:13:38,32.77005347593583,1
703,22810,2025-03-18 17:13:39,32.44665718349929,1
565,17290,2025-03-18 17:13:40,30.601769911504423,1
835,24484,2025-03-18 17:13:41,29.322155688622754,1
885,28086,2025-03-18 17:13:42,31.735593220338984,1
576,18906,2025-03-18 17:13:43,32.822916666666664,1
603,19638,2025-03-18 17:13:44,32.56716417910448,1
652,21940,2025-03-18 17:13:45,33.65030674846626,1
570,18570,2025-03-18 17:13:46,32.578947368421055,1
611,20000,2025-03-18 17:13:47,32.733224222585925,1
657,20796,2025-03-18 17:13:48,31.652968036529682,1
682,22252,2025-03-18 17:13:49,32.62756598240469,1
640,20434,2025-03-18 17:13:50,31.928125,1
513,14868,2025-03-18 17:13:51,28.982456140350877,1
588,18096,2025-03-18 17:13:52,30.775510204081634,1
744,23520,2025-03-18 17:13:53,31.612903225806452,1
737,23504,2025-03-18 17:13:54,31.891451831750338,1
644,20270,2025-03-18 17:13:55,31.475155279503106,1
663,20856,2025-03-18 17:13:56,31.457013574660632,1
435,13818,2025-03-18 17:13:57,31.76551724137931,1
847,29995,2025-03-18 17:13:58,35.413223140495866,1
905,28880,2025-03-18 17:13:59,31.91160220994475,1
465,14712,2025-03-18 17:14:00,31.638709677419357,1
423,13476,2025-03-18 17:14:01,31.858156028368793,1
536,17174,2025-03-18 17:14:02,32.041044776119406,1
601,18682,2025-03-18 17:14:03,31.08485856905158,1
766,24106,2025-03-18 17:14:04,31.469973890339425,1
556,17560,2025-03-18 17:14:05,31.58273381294964,1
