count,length,timestamp,avg_length,time_interval
136,3850,2025-05-07 16:16:08,28.308823529411764,1
129,3780,2025-05-07 16:16:09,29.302325581395348,1
135,3906,2025-05-07 16:16:10,28.933333333333334,1
135,3780,2025-05-07 16:16:11,28.0,1
137,3836,2025-05-07 16:16:12,28.0,1
139,3976,2025-05-07 16:16:13,28.60431654676259,1
133,3892,2025-05-07 16:16:14,29.263157894736842,1
135,3780,2025-05-07 16:16:15,28.0,1
143,4004,2025-05-07 16:16:16,28.0,1
148,4270,2025-05-07 16:16:17,28.85135135135135,1
130,3682,2025-05-07 16:16:18,28.323076923076922,1
136,3892,2025-05-07 16:16:19,28.61764705882353,1
148,4228,2025-05-07 16:16:20,28.56756756756757,1
144,4116,2025-05-07 16:16:21,28.583333333333332,1
249,8358,2025-05-07 16:16:22,33.566265060240966,1
167,5096,2025-05-07 16:16:23,30.51497005988024,1
130,3682,2025-05-07 16:16:24,28.323076923076922,1
55,1540,2025-05-07 16:16:25,28.0,1
