count,length,timestamp,avg_length,time_interval
86,2450,2025-05-07 16:56:53,28.488372093023255,1
127,3766,2025-05-07 16:56:54,29.653543307086615,1
127,3682,2025-05-07 16:56:55,28.992125984251967,1
126,3528,2025-05-07 16:56:56,28.0,1
127,3724,2025-05-07 16:56:57,29.322834645669293,1
137,3920,2025-05-07 16:56:58,28.613138686131386,1
128,3626,2025-05-07 16:56:59,28.328125,1
113,3206,2025-05-07 16:57:00,28.371681415929203,1
131,3710,2025-05-07 16:57:01,28.3206106870229,1
125,3500,2025-05-07 16:57:02,28.0,1
128,3584,2025-05-07 16:57:03,28.0,1
133,3808,2025-05-07 16:57:04,28.63157894736842,1
121,3472,2025-05-07 16:57:05,28.694214876033058,1
132,3696,2025-05-07 16:57:06,28.0,1
109,3094,2025-05-07 16:57:07,28.38532110091743,1
115,3304,2025-05-07 16:57:08,28.730434782608697,1
128,3626,2025-05-07 16:57:09,28.328125,1
120,3444,2025-05-07 16:57:10,28.7,1
116,3248,2025-05-07 16:57:11,28.0,1
89,2534,2025-05-07 16:57:12,28.471910112359552,1
