count,length,timestamp,avg_length,time_interval
45,1422,2025-03-18 14:10:03,31.6,1
424,13192,2025-03-18 14:10:04,31.11320754716981,1
366,11202,2025-03-18 14:10:05,30.60655737704918,1
360,11244,2025-03-18 14:10:06,31.233333333333334,1
319,9880,2025-03-18 14:10:07,30.9717868338558,1
262,7864,2025-03-18 14:10:08,30.015267175572518,1
340,10372,2025-03-18 14:10:09,30.50588235294118,1
364,11260,2025-03-18 14:10:10,30.934065934065934,1
386,11864,2025-03-18 14:10:11,30.735751295336787,1
323,9872,2025-03-18 14:10:12,30.563467492260063,1
361,10954,2025-03-18 14:10:13,30.343490304709142,1
333,10146,2025-03-18 14:10:14,30.46846846846847,1
332,10022,2025-03-18 14:10:15,30.186746987951807,1
32,968,2025-03-18 14:10:16,30.25,1
