count,length,timestamp,avg_length,time_interval
108,4104,2025-05-07 18:24:05,38.0,1
141,5400,2025-05-07 18:24:06,38.297872340425535,1
140,5446,2025-05-07 18:24:07,38.9,1
140,5320,2025-05-07 18:24:08,38.0,1
135,5172,2025-05-07 18:24:09,38.31111111111111,1
138,5286,2025-05-07 18:24:10,38.30434782608695,1
141,5400,2025-05-07 18:24:11,38.297872340425535,1
119,4606,2025-05-07 18:24:12,38.705882352941174,1
135,5172,2025-05-07 18:24:13,38.31111111111111,1
139,5366,2025-05-07 18:24:14,38.60431654676259,1
135,5214,2025-05-07 18:24:15,38.62222222222222,1
150,5700,2025-05-07 18:24:16,38.0,1
71,2698,2025-05-07 18:24:17,38.0,1
