count,length,timestamp,avg_length,time_interval
84,2478,2025-03-18 16:45:14,29.5,1
186,5388,2025-03-18 16:45:15,28.967741935483872,1
186,5352,2025-03-18 16:45:16,28.774193548387096,1
189,5478,2025-03-18 16:45:17,28.984126984126984,1
182,5228,2025-03-18 16:45:18,28.725274725274726,1
176,5108,2025-03-18 16:45:19,29.022727272727273,1
188,5402,2025-03-18 16:45:20,28.73404255319149,1
153,4410,2025-03-18 16:45:21,28.823529411764707,1
176,5144,2025-03-18 16:45:22,29.227272727272727,1
192,5544,2025-03-18 16:45:23,28.875,1
180,5166,2025-03-18 16:45:24,28.7,1
182,5312,2025-03-18 16:45:25,29.186813186813186,1
182,5234,2025-03-18 16:45:26,28.75824175824176,1
188,5444,2025-03-18 16:45:27,28.95744680851064,1
154,4492,2025-03-18 16:45:28,29.16883116883117,1
177,5214,2025-03-18 16:45:29,29.45762711864407,1
173,4952,2025-03-18 16:45:30,28.6242774566474,1
166,4738,2025-03-18 16:45:31,28.542168674698797,1
189,5550,2025-03-18 16:45:32,29.365079365079364,1
165,4710,2025-03-18 16:45:33,28.545454545454547,1
202,5722,2025-03-18 16:45:34,28.326732673267326,1
169,4978,2025-03-18 16:45:35,29.45562130177515,1
162,4680,2025-03-18 16:45:36,28.88888888888889,1
177,5010,2025-03-18 16:45:37,28.305084745762713,1
185,5330,2025-03-18 16:45:38,28.81081081081081,1
162,4644,2025-03-18 16:45:39,28.666666666666668,1
165,4746,2025-03-18 16:45:40,28.763636363636362,1
156,4548,2025-03-18 16:45:41,29.153846153846153,1
211,6064,2025-03-18 16:45:42,28.739336492890995,1
173,5042,2025-03-18 16:45:43,29.14450867052023,1
186,5508,2025-03-18 16:45:44,29.612903225806452,1
186,5286,2025-03-18 16:45:45,28.419354838709676,1
171,4932,2025-03-18 16:45:46,28.842105263157894,1
165,4728,2025-03-18 16:45:47,28.654545454545456,1
174,4962,2025-03-18 16:45:48,28.517241379310345,1
166,4744,2025-03-18 16:45:49,28.57831325301205,1
172,4924,2025-03-18 16:45:50,28.627906976744185,1
160,4636,2025-03-18 16:45:51,28.975,1
182,5294,2025-03-18 16:45:52,29.087912087912088,1
160,4612,2025-03-18 16:45:53,28.825,1
160,4516,2025-03-18 16:45:54,28.225,1
161,4598,2025-03-18 16:45:55,28.559006211180126,1
169,4846,2025-03-18 16:45:56,28.674556213017752,1
185,5330,2025-03-18 16:45:57,28.81081081081081,1
164,4664,2025-03-18 16:45:58,28.4390243902439,1
146,4142,2025-03-18 16:45:59,28.36986301369863,1
144,4236,2025-03-18 16:46:00,29.416666666666668,1
169,4882,2025-03-18 16:46:01,28.88757396449704,1
123,3558,2025-03-18 16:46:02,28.926829268292682,1
139,3988,2025-03-18 16:46:03,28.690647482014388,1
136,3910,2025-03-18 16:46:04,28.75,1
88,2632,2025-03-18 16:46:05,29.90909090909091,1
120,3504,2025-03-18 16:46:06,29.2,1
148,4252,2025-03-18 16:46:07,28.72972972972973,1
163,4708,2025-03-18 16:46:08,28.883435582822084,1
158,4514,2025-03-18 16:46:09,28.569620253164558,1
155,4514,2025-03-18 16:46:10,29.12258064516129,1
180,5094,2025-03-18 16:46:11,28.3,1
154,4426,2025-03-18 16:46:12,28.74025974025974,1
175,4990,2025-03-18 16:46:13,28.514285714285716,1
200,5726,2025-03-18 16:46:14,28.63,1
122,3488,2025-03-18 16:46:15,28.59016393442623,1
133,3766,2025-03-18 16:46:16,28.31578947368421,1
108,3132,2025-03-18 16:46:17,29.0,1
83,2402,2025-03-18 16:46:18,28.93975903614458,1
104,3026,2025-03-18 16:46:19,29.096153846153847,1
95,2786,2025-03-18 16:46:20,29.326315789473686,1
116,3320,2025-03-18 16:46:21,28.620689655172413,1
91,2674,2025-03-18 16:46:22,29.384615384615383,1
105,2976,2025-03-18 16:46:23,28.34285714285714,1
101,2966,2025-03-18 16:46:24,29.366336633663366,1
109,3142,2025-03-18 16:46:25,28.825688073394495,1
140,4028,2025-03-18 16:46:26,28.771428571428572,1
114,3336,2025-03-18 16:46:27,29.263157894736842,1
128,3746,2025-03-18 16:46:28,29.265625,1
107,3068,2025-03-18 16:46:29,28.672897196261683,1
111,3216,2025-03-18 16:46:30,28.972972972972972,1
158,4550,2025-03-18 16:46:31,28.79746835443038,1
126,3618,2025-03-18 16:46:32,28.714285714285715,1
112,3244,2025-03-18 16:46:33,28.964285714285715,1
101,2882,2025-03-18 16:46:34,28.534653465346533,1
111,3264,2025-03-18 16:46:35,29.405405405405407,1
113,3230,2025-03-18 16:46:36,28.58407079646018,1
108,3114,2025-03-18 16:46:37,28.833333333333332,1
124,3544,2025-03-18 16:46:38,28.580645161290324,1
114,3288,2025-03-18 16:46:39,28.842105263157894,1
124,3616,2025-03-18 16:46:40,29.161290322580644,1
140,4010,2025-03-18 16:46:41,28.642857142857142,1
91,2584,2025-03-18 16:46:42,28.395604395604394,1
127,3646,2025-03-18 16:46:43,28.708661417322833,1
145,4168,2025-03-18 16:46:44,28.744827586206895,1
100,2872,2025-03-18 16:46:45,28.72,1
