count,length,timestamp,avg_length,time_interval
24,912,2025-05-07 18:35:15,38.0,1
141,5484,2025-05-07 18:35:16,38.8936170212766,1
138,5370,2025-05-07 18:35:17,38.91304347826087,1
138,5244,2025-05-07 18:35:18,38.0,1
141,5442,2025-05-07 18:35:19,38.59574468085106,1
150,5742,2025-05-07 18:35:20,38.28,1
130,5066,2025-05-07 18:35:21,38.96923076923077,1
132,5058,2025-05-07 18:35:22,38.31818181818182,1
156,5928,2025-05-07 18:35:23,38.0,1
136,5336,2025-05-07 18:35:24,39.23529411764706,1
137,5290,2025-05-07 18:35:25,38.613138686131386,1
10,380,2025-05-07 18:35:26,38.0,1
