count,length,timestamp,avg_length,time_interval
58,1714,2025-03-18 16:12:50,29.551724137931036,1
211,6016,2025-03-18 16:12:51,28.511848341232227,1
218,6200,2025-03-18 16:12:52,28.440366972477065,1
201,5814,2025-03-18 16:12:53,28.925373134328357,1
214,6118,2025-03-18 16:12:54,28.588785046728972,1
220,6256,2025-03-18 16:12:55,28.436363636363637,1
200,5840,2025-03-18 16:12:56,29.2,1
210,6042,2025-03-18 16:12:57,28.771428571428572,1
198,5706,2025-03-18 16:12:58,28.818181818181817,1
262,7696,2025-03-18 16:12:59,29.374045801526716,1
189,5442,2025-03-18 16:13:00,28.793650793650794,1
