count,length,timestamp,avg_length,time_interval
69,2016,2025-05-07 16:47:12,29.217391304347824,1
131,3710,2025-05-07 16:47:13,28.3206106870229,1
155,4382,2025-05-07 16:47:14,28.270967741935483,1
127,3598,2025-05-07 16:47:15,28.330708661417322,1
123,3570,2025-05-07 16:47:16,29.024390243902438,1
103,3052,2025-05-07 16:47:17,29.631067961165048,1
116,3290,2025-05-07 16:47:18,28.362068965517242,1
121,3514,2025-05-07 16:47:19,29.041322314049587,1
130,3682,2025-05-07 16:47:20,28.323076923076922,1
138,3948,2025-05-07 16:47:21,28.608695652173914,1
125,3500,2025-05-07 16:47:22,28.0,1
110,3164,2025-05-07 16:47:23,28.763636363636362,1
110,3164,2025-05-07 16:47:24,28.763636363636362,1
113,3206,2025-05-07 16:47:25,28.371681415929203,1
125,3542,2025-05-07 16:47:26,28.336,1
122,3500,2025-05-07 16:47:27,28.688524590163933,1
117,3402,2025-05-07 16:47:28,29.076923076923077,1
126,3528,2025-05-07 16:47:29,28.0,1
121,3514,2025-05-07 16:47:30,29.041322314049587,1
90,2604,2025-05-07 16:47:31,28.933333333333334,1
