count,length,timestamp,avg_length,time_interval
203,6530,2025-03-18 13:53:06,32.16748768472906,1
544,17554,2025-03-18 13:53:07,32.268382352941174,1
428,15926,2025-03-18 13:53:08,37.21028037383178,1
129,4056,2025-03-18 13:53:09,31.441860465116278,1
132,4002,2025-03-18 13:53:10,30.318181818181817,1
231,7014,2025-03-18 13:53:11,30.363636363636363,1
132,3900,2025-03-18 13:53:12,29.545454545454547,1
164,5120,2025-03-18 13:53:13,31.21951219512195,1
93,2778,2025-03-18 13:53:14,29.870967741935484,1
296,9332,2025-03-18 13:53:15,31.527027027027028,1
104,3068,2025-03-18 13:53:16,29.5,1
204,6246,2025-03-18 13:53:17,30.61764705882353,1
93,2814,2025-03-18 13:53:18,30.258064516129032,1
106,3172,2025-03-18 13:53:19,29.92452830188679,1
188,6038,2025-03-18 13:53:20,32.11702127659574,1
204,6324,2025-03-18 13:53:21,31.0,1
576,18228,2025-03-18 13:53:22,31.645833333333332,1
504,16350,2025-03-18 13:53:23,32.44047619047619,1
158,4916,2025-03-18 13:53:24,31.11392405063291,1
