count,length,timestamp,avg_length,time_interval
98,2786,2025-05-07 17:15:58,28.428571428571427,1
135,3906,2025-05-07 17:15:59,28.933333333333334,1
128,3584,2025-05-07 17:16:00,28.0,1
117,3360,2025-05-07 17:16:01,28.71794871794872,1
123,3528,2025-05-07 17:16:02,28.682926829268293,1
130,3724,2025-05-07 17:16:03,28.646153846153847,1
125,3500,2025-05-07 17:16:04,28.0,1
122,3458,2025-05-07 17:16:05,28.34426229508197,1
119,3332,2025-05-07 17:16:06,28.0,1
115,3262,2025-05-07 17:16:07,28.36521739130435,1
107,3122,2025-05-07 17:16:08,29.177570093457945,1
119,3332,2025-05-07 17:16:09,28.0,1
123,3444,2025-05-07 17:16:10,28.0,1
122,3416,2025-05-07 17:16:11,28.0,1
119,3374,2025-05-07 17:16:12,28.352941176470587,1
116,3248,2025-05-07 17:16:13,28.0,1
137,3878,2025-05-07 17:16:14,28.306569343065693,1
67,1876,2025-05-07 17:16:15,28.0,1
