count,length,timestamp,avg_length,time_interval
126,3642,2025-03-18 14:11:01,28.904761904761905,1
399,12306,2025-03-18 14:11:02,30.842105263157894,1
304,9460,2025-03-18 14:11:03,31.11842105263158,1
220,6376,2025-03-18 14:11:04,28.98181818181818,1
334,10168,2025-03-18 14:11:05,30.44311377245509,1
320,9866,2025-03-18 14:11:06,30.83125,1
336,10176,2025-03-18 14:11:07,30.285714285714285,1
231,7032,2025-03-18 14:11:08,30.441558441558442,1
275,8294,2025-03-18 14:11:09,30.16,1
151,4570,2025-03-18 14:11:10,30.264900662251655,1
