count,length,timestamp,avg_length,time_interval
110,3122,2025-05-07 16:50:11,28.381818181818183,1
139,4144,2025-05-07 16:50:12,29.81294964028777,1
117,3360,2025-05-07 16:50:13,28.71794871794872,1
114,3192,2025-05-07 16:50:14,28.0,1
114,3360,2025-05-07 16:50:15,29.473684210526315,1
127,3556,2025-05-07 16:50:16,28.0,1
152,4718,2025-05-07 16:50:17,31.039473684210527,1
116,3374,2025-05-07 16:50:18,29.086206896551722,1
122,3416,2025-05-07 16:50:19,28.0,1
144,4242,2025-05-07 16:50:20,29.458333333333332,1
120,3360,2025-05-07 16:50:21,28.0,1
130,3766,2025-05-07 16:50:22,28.96923076923077,1
131,3794,2025-05-07 16:50:23,28.9618320610687,1
125,3500,2025-05-07 16:50:24,28.0,1
122,3542,2025-05-07 16:50:25,29.0327868852459,1
117,3360,2025-05-07 16:50:26,28.71794871794872,1
55,1624,2025-05-07 16:50:27,29.527272727272727,1
