count,length,timestamp,avg_length,time_interval
108,4188,2025-05-07 18:25:26,38.77777777777778,1
150,5742,2025-05-07 18:25:27,38.28,1
143,5476,2025-05-07 18:25:28,38.29370629370629,1
161,6160,2025-05-07 18:25:29,38.26086956521739,1
137,5206,2025-05-07 18:25:30,38.0,1
159,6210,2025-05-07 18:25:31,39.056603773584904,1
139,5324,2025-05-07 18:25:32,38.302158273381295,1
137,5332,2025-05-07 18:25:33,38.91970802919708,1
149,5830,2025-05-07 18:25:34,39.12751677852349,1
156,5970,2025-05-07 18:25:35,38.26923076923077,1
55,2090,2025-05-07 18:25:36,38.0,1
