count,length,timestamp,avg_length,time_interval
81,2310,2025-05-07 17:29:10,28.51851851851852,1
134,4004,2025-05-07 17:29:11,29.880597014925375,1
151,4690,2025-05-07 17:29:12,31.05960264900662,1
111,3108,2025-05-07 17:29:13,28.0,1
123,3444,2025-05-07 17:29:14,28.0,1
122,3500,2025-05-07 17:29:15,28.688524590163933,1
126,3528,2025-05-07 17:29:16,28.0,1
127,3598,2025-05-07 17:29:17,28.330708661417322,1
99,3066,2025-05-07 17:29:18,30.96969696969697,1
99,3957,2025-05-07 17:29:19,39.96969696969697,1
133,4186,2025-05-07 17:29:20,31.473684210526315,1
114,3234,2025-05-07 17:29:21,28.36842105263158,1
116,3290,2025-05-07 17:29:22,28.362068965517242,1
119,3416,2025-05-07 17:29:23,28.705882352941178,1
114,3192,2025-05-07 17:29:24,28.0,1
124,3556,2025-05-07 17:29:25,28.677419354838708,1
128,3668,2025-05-07 17:29:26,28.65625,1
119,3416,2025-05-07 17:29:27,28.705882352941178,1
90,2520,2025-05-07 17:29:28,28.0,1
