count,length,timestamp,avg_length,time_interval
86,3268,2025-05-07 18:36:50,38.0,1
131,5020,2025-05-07 18:36:51,38.3206106870229,1
133,5096,2025-05-07 18:36:52,38.31578947368421,1
134,5218,2025-05-07 18:36:53,38.940298507462686,1
134,5176,2025-05-07 18:36:54,38.62686567164179,1
124,4796,2025-05-07 18:36:55,38.67741935483871,1
122,4678,2025-05-07 18:36:56,38.34426229508197,1
129,4944,2025-05-07 18:36:57,38.325581395348834,1
131,4978,2025-05-07 18:36:58,38.0,1
124,4838,2025-05-07 18:36:59,39.016129032258064,1
152,5986,2025-05-07 18:37:00,39.38157894736842,1
171,6750,2025-05-07 18:37:01,39.473684210526315,1
79,3002,2025-05-07 18:37:02,38.0,1
