count,length,timestamp,avg_length,time_interval
56,2884,2025-05-07 18:49:05,51.5,1
66,3096,2025-05-07 18:49:06,46.90909090909091,1
128,6418,2025-05-07 18:49:07,50.140625,1
174,8670,2025-05-07 18:49:08,49.827586206896555,1
75,3942,2025-05-07 18:49:09,52.56,1
131,6868,2025-05-07 18:49:10,52.42748091603053,1
127,6296,2025-05-07 18:49:11,49.574803149606296,1
118,5534,2025-05-07 18:49:12,46.898305084745765,1
81,4254,2025-05-07 18:49:13,52.51851851851852,1
69,3672,2025-05-07 18:49:14,53.21739130434783,1
102,5430,2025-05-07 18:49:15,53.23529411764706,1
102,5682,2025-05-07 18:49:16,55.705882352941174,1
75,4194,2025-05-07 18:49:17,55.92,1
