count,length,timestamp,avg_length,time_interval
25,700,2025-05-07 16:48:09,28.0,1
121,3514,2025-05-07 16:48:10,29.041322314049587,1
101,2828,2025-05-07 16:48:11,28.0,1
131,3710,2025-05-07 16:48:12,28.3206106870229,1
117,3318,2025-05-07 16:48:13,28.358974358974358,1
116,3290,2025-05-07 16:48:14,28.362068965517242,1
126,3612,2025-05-07 16:48:15,28.666666666666668,1
121,3472,2025-05-07 16:48:16,28.694214876033058,1
124,3472,2025-05-07 16:48:17,28.0,1
118,3346,2025-05-07 16:48:18,28.35593220338983,1
125,3542,2025-05-07 16:48:19,28.336,1
117,3276,2025-05-07 16:48:20,28.0,1
140,4340,2025-05-07 16:48:21,31.0,1
101,3929,2025-05-07 16:48:22,38.9009900990099,1
131,3878,2025-05-07 16:48:23,29.603053435114504,1
154,4480,2025-05-07 16:48:24,29.09090909090909,1
132,3696,2025-05-07 16:48:25,28.0,1
132,3780,2025-05-07 16:48:26,28.636363636363637,1
132,3696,2025-05-07 16:48:27,28.0,1
21,588,2025-05-07 16:48:28,28.0,1
