count,length,timestamp,avg_length,time_interval
93,2874,2025-03-18 13:51:13,30.903225806451612,1
281,8600,2025-03-18 13:51:14,30.604982206405694,1
672,21252,2025-03-18 13:51:15,31.625,1
573,18468,2025-03-18 13:51:16,32.230366492146594,1
364,11938,2025-03-18 13:51:17,32.7967032967033,1
206,6764,2025-03-18 13:51:18,32.83495145631068,1
183,5658,2025-03-18 13:51:19,30.918032786885245,1
95,2930,2025-03-18 13:51:20,30.842105263157894,1
390,12078,2025-03-18 13:51:21,30.96923076923077,1
229,6970,2025-03-18 13:51:22,30.436681222707424,1
152,4874,2025-03-18 13:51:23,32.06578947368421,1
254,7952,2025-03-18 13:51:24,31.30708661417323,1
13,388,2025-03-18 13:51:25,29.846153846153847,1
