count,length,timestamp,avg_length,time_interval
6,168,2025-03-18 13:49:17,28.0,1
129,3960,2025-03-18 13:49:18,30.697674418604652,1
493,16582,2025-03-18 13:49:19,33.63488843813388,1
375,11994,2025-03-18 13:49:20,31.984,1
234,7296,2025-03-18 13:49:21,31.17948717948718,1
173,5114,2025-03-18 13:49:22,29.560693641618496,1
146,4304,2025-03-18 13:49:23,29.47945205479452,1
71,2066,2025-03-18 13:49:24,29.098591549295776,1
341,10448,2025-03-18 13:49:25,30.639296187683286,1
164,5006,2025-03-18 13:49:26,30.524390243902438,1
214,6490,2025-03-18 13:49:27,30.327102803738317,1
66,1914,2025-03-18 13:49:28,29.0,1
79,2284,2025-03-18 13:49:29,28.911392405063292,1
