timestamp,csipca_0,csipca_1,csipca_2
0.0,17.996136243704427,-0.5426051983878466,-0.2607022510646573
0.01480412483215332,18.34396215817094,-0.270141809837682,-0.4071169285399492
0.015833139419555664,18.71970038739505,-0.004835553433707673,-0.5186310137861199
0.019299983978271484,19.119918892544263,0.1984571816119285,-0.5596245002489582
0.026235103607177734,19.532213339283828,0.3076827446707142,-0.5114300159046934
0.03748202323913574,19.933298408883786,0.3183790826118553,-0.37630665214265946
0.04175090789794922,20.288126465055313,0.25348634586204355,-0.17814854297850502
0.05057811737060547,20.550547069621587,0.15844330431814058,0.040205971105820026
0.05842113494873047,20.666014822038733,0.09250728406792064,0.22274935104212545
0.06616806983947754,20.576651622153406,0.11773667657070064,0.3084378932899199
0.07285213470458984,20.228576190314698,0.28736232686998164,0.2406316631769414
0.0871729850769043,19.58089357718285,0.6353362060926884,-0.02341890597833185
0.09488105773925781,18.615197448332935,1.1686870937403597,-0.5043739321265832
0.09775805473327637,17.344005165592762,1.8639467240458174,-1.1951502537139902
0.10452604293823242,15.81634431305207,2.6683595927078727,-2.058831657384104
0.11622309684753418,14.118836573943327,3.5058961769726693,-3.030757471342497
0.12157201766967773,12.371128284530641,4.28732020690984,-4.024850446433419
0.1291041374206543,10.715374546820499,4.922819856597741,-4.94359176611016
0.13346314430236816,9.300588480513227,5.335146073024887,-5.690390129245316
0.1470041275024414,8.263824118499997,5.470981071816837,-6.182555800234553
0.1494441032409668,7.7111107817912625,5.30852314101584,-6.362823833193573
0.16079211235046387,7.70152345708965,4.860020932223506,-6.207477252600938
0.16609692573547363,8.237529450701231,4.169032172871539,-5.72962496381632
0.18613004684448242,9.26370138420242,3.3032143394470097,-4.977028644390828
0.1875290870666504,10.674193128018771,2.3442106773716205,-4.024894485862291
0.19185614585876465,12.327512433086781,1.3765375601929293,-2.96500242399253
0.19887208938598633,14.065697564334414,0.47730363223431027,-1.893167703646185
0.2083120346069336,15.734419264988901,-0.291813022039662,-0.8971622602156231
0.21043992042541504,17.200802708881838,-0.8894930526927851,-0.04690047538133513
0.22298097610473633,18.366628779626637,-1.2963966676396268,0.6119185082351919
0.2262709140777588,19.175686883915603,-1.5138030164949186,1.0602309549789766
0.24034500122070312,19.61513203522702,-1.559975739811847,1.3042705708728022
0.2441260814666748,19.711569019406056,-1.465160554362896,1.3711667348937908
0.2626349925994873,19.52316309325215,-1.2661436127483228,1.3024969967589186
0.2704050540924072,19.12934936344709,-1.0011784083741873,1.146937201844878
0.27294206619262695,18.61971748532477,-0.705869759981951,0.953100720234886
0.2870960235595703,18.083445544339327,-0.4103374043273078,0.7634693986484535
0.2897300720214844,17.600320820165166,-0.13771925143110764,0.6100428797793427
0.3053550720214844,17.233993845952796,0.09614202476009837,0.512020710108402
0.3179590702056885,17.02773708874787,0.2821265158897148,0.4755279934040004
0.3189070224761963,17.0026723515507,0.41673026081821263,0.4951344247996019
0.3580291271209717,17.158216096843375,0.5007495844252077,0.5567203115187738
0.362699031829834,17.474368025039382,0.5379998072568952,0.6411230283000577
0.36354613304138184,17.91541718740507,0.5342076691152897,0.7279579131588321
0.3653750419616699,18.43463696032552,0.4961258679283844,0.7990489245903518
0.38155412673950195,18.97956002481709,0.430861378242696,0.8410194145848209
0.3840479850769043,19.497443060399405,0.34538812812236586,0.8467646237244821
0.41265392303466797,19.940530039692476,0.24621606421561637,0.8157282721003014
0.4139060974121094,20.270698945882202,0.13919571613274684,0.7531041889760388
0.4158921241760254,20.463046379680918,0.02943697004268131,0.6682468628122251
0.4284229278564453,20.507967440874495,-0.07869119332481489,0.5726721509174411
0.42928099632263184,20.411380229032773,-0.18152779040717348,0.47804402397594004
0.4447669982910156,20.192969655154627,-0.2761016474329949,0.3944785285256671
0.4455099105834961,19.882668842977637,-0.36015211357749877,0.32937633013307277
0.45987510681152344,19.515959336224626,-0.4321753385823399,0.2868575864543743
0.46079206466674805,19.128816911933995,-0.49145399624217134,0.2677543422566089
0.4663050174713135,18.75317013357511,-0.5380247802867757,0.2700387336688834
0.4757730960845947,18.41357930597809,-0.5725590798380296,0.2895332267268884
0.49303102493286133,18.12555537935782,-0.5961644747303865,0.3207514272112064
0.4935910701751709,17.895605695793222,-0.6101425747377789,0.3577402750925671
0.5062940120697021,17.722783533797326,-0.615752378659181,0.3948248997342034
0.5068180561065674,17.60127809181148,-0.6140256115117069,0.42718902200070374
0.5225849151611328,17.523441482706858,-0.6056655762216252,0.451253694584409
0.5233709812164307,17.482623959868704,-0.59104123522377,0.4648449723590886
0.5357029438018799,17.475273338189822,-0.5702704018148381,0.4671668504469153
0.5427651405334473,17.501925835491306,-0.5433739327651637,0.4586185768629605
0.5519049167633057,17.5669373475082,-0.5104767432821404,0.4405128569951273
0.5538649559020996,17.677037899124286,-0.4720285082741924,0.4147600106528557
0.569594144821167,17.839003835929304,-0.4290134043229159,0.38357946615312244
0.5704400539398193,18.05690537907327,-0.3831122270805878,0.34928309490476295
0.5838470458984375,18.3294807720373,-0.3367735209459397,0.31414815308360744
0.5857679843902588,18.648197295919942,-0.293148651824481,0.28036857345858834
0.6049919128417969,18.996475856882512,-0.25585586517433967,0.25005098386810687
0.6056349277496338,19.350381521030386,-0.22856421071209354,0.2252124952900374
0.6181669235229492,19.68083190898244,-0.21442800151025665,0.20774257739572022
0.6191790103912354,19.957078803717366,-0.21544890459311716,0.19930866963238714
0.6303009986877441,20.150924367590164,-0.23188500856771554,0.2012096980328124
0.6331169605255127,20.240910994097817,-0.26185126859348884,0.21420667161521578
0.6463649272918701,20.21565350365711,-0.3012492211776703,0.2383759761791282
0.6487619876861572,20.075624147281587,-0.3441147837630467,0.27302981606533194
0.6602630615234375,19.8330442684923,-0.3833838715579958,0.3167271246668406
0.6661279201507568,19.509976220888177,-0.4119693046921924,0.36736664549397346
0.6757330894470215,19.135090688016987,-0.42395417796343793,0.4223287931548896
0.6838281154632568,18.739792954704853,-0.4156654900176733,0.4786273713615401
0.6921570301055908,18.354403925278007,-0.38640748944993675,0.5330472841035601
0.6979761123657227,18.004958134307003,-0.3386989855841591,0.5822702409381293
0.7086560726165771,17.710975219649242,-0.2779548367087301,0.6230131106582917
0.7121529579162598,17.48434470964844,-0.21165818732602304,0.6522112153442947
0.7756140232086182,17.329275152248726,-0.14816735635041312,0.6672660250494005
0.7763891220092773,17.243117194486842,-0.09537307437757647,0.6663461702842994
0.7776570320129395,17.217784382624245,-0.05945436105341173,0.6486933884179393
0.7844550609588623,17.24146728674083,-0.04396440565000148,0.6148575522856845
0.7945871353149414,17.3003627736241,-0.04940861567214938,0.5667827937173513
0.8027729988098145,17.380209592243204,-0.07336784815241515,0.5076949371737953
0.8096160888671875,17.4675134134352,-0.11110065789826251,0.4417888344296159
0.8218460083007812,17.55043385900268,-0.15646577793212657,0.37376350975355876
0.8235809803009033,17.619371558294517,-0.20296437296843806,0.3082868975987765
0.8316700458526611,17.667324171846985,-0.24471247618402003,0.24948355372208653
0.8398170471191406,17.69007791427879,-0.2772012977887499,0.20052924820700468
0.858119010925293,17.686276007728452,-0.29776551267806894,0.16341104088047587
0.863227128982544,17.65737253370071,-0.3057400759205393,0.13887725284132557
0.8755199909210205,17.60745271134971,-0.30233425659058355,0.1265659817794642
0.8831639289855957,17.542887457871984,-0.29028292580343873,0.12526986867030132
0.8869271278381348,17.47179531453736,-0.2733499321130921,0.13327379970726838
0.8948609828948975,17.403308508920077,-0.25576068488619796,0.14869490976354882
0.9062230587005615,17.346677424237328,-0.24163624106408577,0.16976219024442685
0.9118409156799316,17.310289579595235,-0.23449259954351476,0.19499385091711474
0.9212589263916016,17.300713268419372,-0.23685638061309078,0.22325787502182948
0.9295520782470703,17.32189144937871,-0.2500300662228483,0.2537268506261796
0.9338841438293457,17.374602539421915,-0.2740173294484549,0.2857563349395775
0.9403231143951416,17.456272459844683,-0.30759630941541616,0.31872535051246587
0.9518630504608154,17.561174097095886,-0.3485118693278366,0.35187986354819145
0.9572920799255371,17.680997601505737,-0.3937501305024682,0.38421691175091155
0.9680249691009521,17.80572824742444,-0.4398589658878933,0.41443860541409094
0.9707379341125488,17.924733147639415,-0.48328307474152155,0.4409915464156029
0.9900369644165039,18.027933622098487,-0.52068772603063,0.4621897736430469
0.9991071224212646,18.106925863124104,-0.5492484459908553,0.47640119482085197
1.0161831378936768,18.155912631995875,-0.5668847576737761,0.48226272461960207
1.0185270309448242,18.172328936809492,-0.5724177099347685,0.4788825819536271
1.0285439491271973,18.157084874036684,-0.5656373096732921,0.46599237558876894
1.0312719345092773,18.1143995240364,-0.5472777981220389,0.4440252735222998
1.0461881160736084,18.051248268734696,-0.5189121747066281,0.41411371648356976
1.0503220558166504,17.976485596797943,-0.48278709520761254,0.37801405563411095
1.0602710247039795,17.89973811883368,-0.4416221172174204,0.33797273924977844
1.063852071762085,17.830191548496543,-0.39839363623620727,0.29654994218518027
1.0765550136566162,17.775418213219837,-0.3561166238901592,0.2564147495600082
1.0817630290985107,17.74039902886159,-0.3176301787303544,0.22012418630046682
1.0937869548797607,17.72687720930776,-0.285389328098816,0.18989855893318008
1.0963151454925537,17.733140026147396,-0.2612675606451518,0.16740851268465917
1.1556370258331299,17.754268359617583,-0.2463819653307695,0.15359422472727147
1.157012939453125,17.782832741824052,-0.2409624520315674,0.1485419650405504
1.1603450775146484,17.809956230770865,-0.2442930845341209,0.15144442563988036
1.1610569953918457,17.82661169803606,-0.2547520356489912,0.16066561267524548
1.1652591228485107,17.824978009506594,-0.26996491668730016,0.17391761190779675
1.1656839847564697,17.799655385863616,-0.2870661324948429,0.18853684221076605
1.1708319187164307,17.748546881109007,-0.3030395341704377,0.20182547724959932
1.1717510223388672,17.673257326259943,-0.3150896151863378,0.21140525274913102
1.1869540214538574,17.578938665726866,-0.3209845362459731,0.2155226721521899
1.1876130104064941,17.47360526290123,-0.31931688935280533,0.21325212237439928
1.2075510025024414,17.36703309193922,-0.3096466547669934,0.2045666519087206
1.2081079483032227,17.2694237462091,-0.2925165136733483,0.1902777308270629
1.22108793258667,17.190045991903332,-0.26935307734791536,0.17187345282047772
1.2224841117858887,17.13606105529402,-0.24228195037694888,0.1512997165370109
1.234199047088623,17.11169805075582,-0.21388886390364803,0.13072817468264475
1.2353899478912354,17.11788319564738,-0.1869566459581904,0.11234233737297927
1.2500560283660889,17.152351863472177,-0.1642024725844351,0.09815672359624728
1.2509729862213135,17.210196466215393,-0.14803414268082804,0.08987021619958568
1.264681100845337,17.28473687119964,-0.14033926586046164,0.08874757620375817
1.2808239459991455,17.36855582533633,-0.14231805080748927,0.09552297649867114
1.2846441268920898,17.45452856342399,-0.15436915041158272,0.11032472591401188
1.2857580184936523,17.536693883612372,-0.17603808297337764,0.13262817343212419
1.2960600852966309,17.610855574863308,-0.20603759802683896,0.16125091075139153
